analysis_subset,c03_total_MAE,cancellation_ratio,cancellation_ratio_median,complete_subject_coverage,complete_subject_n,coverage,coverage_IQR,coverage_median,delta_total_MAE_IQR,delta_total_MAE_median,delta_total_MAE_vs_C03,fold,fold_improved_vs_C03,folds_improved_n,folds_total_n,item_MAE,item_NAE,item_NAE_IQR,item_NAE_median,level,method,model,proportion_folds_improved,repeat,scale,subject_n,total_MAE,total_MAE_IQR,total_MAE_max,total_MAE_median,total_MAE_min,total_RMSE
hamd99,2.9,0.4385714285714285,,1.0,20,1.0,,,,,0.3999999999999999,3.0,0.0,,,0.4,0.13046875,,,outer_fold,ElasticNet,GLM-5.2,,7.0,HAMD-17,20,3.3,,,,,3.96232255123179
hamd99,2.9,0.5613564213564214,,1.0,20,1.0,,,,,-0.04999999999999982,3.0,1.0,,,0.409375,0.134375,,,outer_fold,Mean,GLM-5.2,,7.0,HAMD-17,20,2.85,,,,,3.7349698793966195
hamd99,2.9,0.5633910533910533,,1.0,20,1.0,,,,,-0.1499999999999999,3.0,1.0,,,0.409375,0.1328125,,,outer_fold,Median,GLM-5.2,,7.0,HAMD-17,20,2.75,,,,,3.5425979167836705
hamd99,2.9,0.4192857142857143,,1.0,20,1.0,,,,,0.6000000000000001,3.0,0.0,,,0.4125,0.13203125,,,outer_fold,Ridge,GLM-5.2,,7.0,HAMD-17,20,3.5,,,,,4.0743097574926725
hamd99,3.473684210526316,0.6174413305992253,,1.0,19,1.0,,,,,-0.3684210526315792,4.0,1.0,,,0.46381578947368424,0.15460526315789475,,,outer_fold,B,GLM-5.2,,7.0,HAMD-17,19,3.1052631578947367,,,,,4.1612245161351495
hamd99,3.473684210526316,0.556011824432877,,1.0,19,1.0,,,,,0.0,4.0,,,,0.47368421052631576,0.15378289473684212,,,outer_fold,C03,GLM-5.2,,7.0,HAMD-17,19,3.473684210526316,,,,,4.255027985559524
hamd99,3.473684210526316,0.6137844611528821,,1.0,19,1.0,,,,,-0.5789473684210527,4.0,1.0,,,0.45723684210526316,0.15213815789473684,,,outer_fold,ElasticNet,GLM-5.2,,7.0,HAMD-17,19,2.8947368421052633,,,,,3.9669688813076363
hamd99,3.473684210526316,0.6732133363712312,,1.0,19,1.0,,,,,-0.736842105263158,4.0,1.0,,,0.47368421052631576,0.15625,,,outer_fold,Mean,GLM-5.2,,7.0,HAMD-17,19,2.736842105263158,,,,,4.013136324359632
hamd99,3.473684210526316,0.6613389534442166,,1.0,19,1.0,,,,,-0.7894736842105265,4.0,1.0,,,0.45723684210526316,0.15049342105263158,,,outer_fold,Median,GLM-5.2,,7.0,HAMD-17,19,2.6842105263157894,,,,,3.8182387783402247
hamd99,3.473684210526316,0.6615288220551379,,1.0,19,1.0,,,,,-0.8421052631578947,4.0,1.0,,,0.45394736842105265,0.1513157894736842,,,outer_fold,Ridge,GLM-5.2,,7.0,HAMD-17,19,2.6315789473684212,,,,,3.8251246969698154
hamd99,4.0,0.5160461760461761,,1.0,20,1.0,,,,,-0.6499999999999999,0.0,1.0,,,0.440625,0.14375,,,outer_fold,B,GLM-5.2,,8.0,HAMD-17,20,3.35,,,,,4.398863489584555
hamd99,4.0,0.44136002886002884,,1.0,20,1.0,,,,,0.0,0.0,,,,0.45,0.14375,,,outer_fold,C03,GLM-5.2,,8.0,HAMD-17,20,4.0,,,,,5.0
hamd99,4.0,0.5403968253968253,,1.0,20,1.0,,,,,-0.75,0.0,1.0,,,0.415625,0.13515625,,,outer_fold,ElasticNet,GLM-5.2,,8.0,HAMD-17,20,3.25,,,,,4.236744032862972
hamd99,4.0,0.5395634920634921,,1.0,20,1.0,,,,,-0.8999999999999999,0.0,1.0,,,0.43125,0.1390625,,,outer_fold,Mean,GLM-5.2,,8.0,HAMD-17,20,3.1,,,,,4.159326868617084
hamd99,4.0,0.5513492063492065,,1.0,20,1.0,,,,,-1.1,0.0,1.0,,,0.4125,0.134375,,,outer_fold,Median,GLM-5.2,,8.0,HAMD-17,20,2.9,,,,,4.024922359499621
hamd99,4.0,0.589563492063492,,1.0,20,1.0,,,,,-1.1,0.0,1.0,,,0.40625,0.13203125,,,outer_fold,Ridge,GLM-5.2,,8.0,HAMD-17,20,2.9,,,,,4.09878030638384
hamd99,3.55,0.5823165723165723,,1.0,20,1.0,,,,,0.0,1.0,0.0,,,0.528125,0.16875,,,outer_fold,B,GLM-5.2,,8.0,HAMD-17,20,3.55,,,,,5.162363799656123
hamd99,3.55,0.5902308802308802,,1.0,20,1.0,,,,,0.0,1.0,,,,0.528125,0.16875,,,outer_fold,C03,GLM-5.2,,8.0,HAMD-17,20,3.55,,,,,4.5661800227323495
hamd99,3.55,0.5117146742146741,,1.0,20,1.0,,,,,0.5499999999999998,1.0,0.0,,,0.48125,0.15625,,,outer_fold,ElasticNet,GLM-5.2,,8.0,HAMD-17,20,4.1,,,,,5.263078946776307
hamd99,3.55,0.5335479797979799,,1.0,20,1.0,,,,,0.15000000000000036,1.0,0.0,,,0.5,0.1609375,,,outer_fold,Mean,GLM-5.2,,8.0,HAMD-17,20,3.7,,,,,5.06951674225463
hamd99,3.55,0.5716484392800182,,1.0,20,1.0,,,,,0.20000000000000018,1.0,0.0,,,0.509375,0.1640625,,,outer_fold,Median,GLM-5.2,,8.0,HAMD-17,20,3.75,,,,,5.399073994677235
hamd99,3.55,0.4770743145743145,,1.0,20,1.0,,,,,0.6000000000000005,1.0,0.0,,,0.471875,0.153125,,,outer_fold,Ridge,GLM-5.2,,8.0,HAMD-17,20,4.15,,,,,5.2105661880452105
hamd99,3.15,0.4902164502164502,,1.0,20,1.0,,,,,0.20000000000000018,2.0,0.0,,,0.446875,0.153125,,,outer_fold,B,GLM-5.2,,8.0,HAMD-17,20,3.35,,,,,4.236744032862972
hamd99,3.15,0.48640165390165385,,1.0,20,1.0,,,,,0.0,2.0,,,,0.421875,0.1375,,,outer_fold,C03,GLM-5.2,,8.0,HAMD-17,20,3.15,,,,,4.330127018922194
hamd99,3.15,0.533968253968254,,1.0,20,1.0,,,,,-0.25,2.0,1.0,,,0.3875,0.13046875,,,outer_fold,ElasticNet,GLM-5.2,,8.0,HAMD-17,20,2.9,,,,,3.478505426185217
hamd99,3.15,0.4485286935286935,,1.0,20,1.0,,,,,-0.19999999999999973,2.0,1.0,,,0.390625,0.13046875,,,outer_fold,Mean,GLM-5.2,,8.0,HAMD-17,20,2.95,,,,,3.9179076048319463
hamd99,3.15,0.4527788877788878,,1.0,20,1.0,,,,,-0.10000000000000009,2.0,1.0,,,0.390625,0.13203125,,,outer_fold,Median,GLM-5.2,,8.0,HAMD-17,20,3.05,,,,,4.043513323831146
hamd99,3.15,0.4878787878787879,,1.0,20,1.0,,,,,-0.19999999999999973,2.0,1.0,,,0.378125,0.12890625,,,outer_fold,Ridge,GLM-5.2,,8.0,HAMD-17,20,2.95,,,,,3.5846896657869842
hamd99,3.25,0.5795077145077145,,1.0,20,1.0,,,,,0.04999999999999982,3.0,0.0,,,0.46875,0.1515625,,,outer_fold,B,GLM-5.2,,8.0,HAMD-17,20,3.3,,,,,4.6475800154489
hamd99,3.25,0.5676282051282051,,1.0,20,1.0,,,,,0.0,3.0,,,,0.453125,0.14609375,,,outer_fold,C03,GLM-5.2,,8.0,HAMD-17,20,3.25,,,,,4.376071297408213
hamd99,3.25,0.5395634920634922,,1.0,20,1.0,,,,,0.20000000000000018,3.0,0.0,,,0.453125,0.14921875,,,outer_fold,ElasticNet,GLM-5.2,,8.0,HAMD-17,20,3.45,,,,,4.330127018922194
hamd99,3.25,0.6044227994227994,,1.0,20,1.0,,,,,-0.20000000000000018,3.0,1.0,,,0.453125,0.14921875,,,outer_fold,Mean,GLM-5.2,,8.0,HAMD-17,20,3.05,,,,,3.9812058474788765
hamd99,3.25,0.61755772005772,,1.0,20,1.0,,,,,-0.3500000000000001,3.0,1.0,,,0.45,0.1453125,,,outer_fold,Median,GLM-5.2,,8.0,HAMD-17,20,2.9,,,,,3.8600518131237567
hamd99,3.25,0.541031746031746,,1.0,20,1.0,,,,,0.04999999999999982,3.0,0.0,,,0.45,0.14765625,,,outer_fold,Ridge,GLM-5.2,,8.0,HAMD-17,20,3.3,,,,,4.230839160261236
hamd99,3.6315789473684212,0.6008497350602614,,1.0,19,1.0,,,,,-0.42105263157894735,4.0,1.0,,,0.5032894736842105,0.16940789473684212,,,outer_fold,B,GLM-5.2,,8.0,HAMD-17,19,3.210526315789474,,,,,3.9269648116043703
hamd99,3.6315789473684212,0.5592346250240987,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4901315789473684,0.16529605263157895,,,outer_fold,C03,GLM-5.2,,8.0,HAMD-17,19,3.6315789473684212,,,,,4.46624768917406
hamd99,3.6315789473684212,0.571749595433806,,1.0,19,1.0,,,,,-0.42105263157894735,4.0,1.0,,,0.4769736842105263,0.1611842105263158,,,outer_fold,ElasticNet,GLM-5.2,,8.0,HAMD-17,19,3.210526315789474,,,,,4.310330308505492
hamd99,3.6315789473684212,0.6097402597402598,,1.0,19,1.0,,,,,-0.47368421052631593,4.0,1.0,,,0.45394736842105265,0.15296052631578946,,,outer_fold,Mean,GLM-5.2,,8.0,HAMD-17,19,3.1578947368421053,,,,,4.530597729822599
hamd99,3.6315789473684212,0.5930659983291563,,1.0,19,1.0,,,,,-0.42105263157894735,4.0,1.0,,,0.4506578947368421,0.15296052631578946,,,outer_fold,Median,GLM-5.2,,8.0,HAMD-17,19,3.210526315789474,,,,,4.46624768917406
hamd99,3.6315789473684212,0.5799764562922458,,1.0,19,1.0,,,,,-0.42105263157894735,4.0,1.0,,,0.48355263157894735,0.16365131578947367,,,outer_fold,Ridge,GLM-5.2,,8.0,HAMD-17,19,3.210526315789474,,,,,4.382981441415133
hamd99,3.7,0.5901046176046176,,1.0,20,1.0,,,,,-0.4500000000000002,0.0,1.0,,,0.503125,0.16640625,,,outer_fold,B,GLM-5.2,,9.0,HAMD-17,20,3.25,,,,,4.05585995813465
hamd99,3.7,0.5010994560994562,,1.0,20,1.0,,,,,0.0,0.0,,,,0.49375,0.16015625,,,outer_fold,C03,GLM-5.2,,9.0,HAMD-17,20,3.7,,,,,4.560701700396552
hamd99,3.7,0.5382539682539682,,1.0,20,1.0,,,,,-0.20000000000000018,0.0,1.0,,,0.4625,0.15546875,,,outer_fold,ElasticNet,GLM-5.2,,9.0,HAMD-17,20,3.5,,,,,4.538722287164087
hamd99,3.7,0.6210281385281385,,1.0,20,1.0,,,,,-0.40000000000000036,0.0,1.0,,,0.5,0.16171875,,,outer_fold,Mean,GLM-5.2,,9.0,HAMD-17,20,3.3,,,,,4.254409477236529
hamd99,3.7,0.6268614718614719,,1.0,20,1.0,,,,,-0.6500000000000004,0.0,1.0,,,0.496875,0.16171875,,,outer_fold,Median,GLM-5.2,,9.0,HAMD-17,20,3.05,,,,,3.866522985836241
hamd99,3.7,0.5288492063492063,,1.0,20,1.0,,,,,-0.20000000000000018,0.0,1.0,,,0.48125,0.15859375,,,outer_fold,Ridge,GLM-5.2,,9.0,HAMD-17,20,3.5,,,,,4.415880433163924
hamd99,4.2,0.408364315423139,,1.0,20,1.0,,,,,0.6499999999999995,1.0,0.0,,,0.503125,0.16015625,,,outer_fold,B,GLM-5.2,,9.0,HAMD-17,20,4.85,,,,,6.272957835024878
hamd99,4.2,0.4800058275058275,,1.0,20,1.0,,,,,0.0,1.0,,,,0.50625,0.15859375,,,outer_fold,C03,GLM-5.2,,9.0,HAMD-17,20,4.2,,,,,5.310367218940701
hamd99,4.2,0.38400183150183154,,1.0,20,1.0,,,,,0.8499999999999996,1.0,0.0,,,0.496875,0.16171875,,,outer_fold,ElasticNet,GLM-5.2,,9.0,HAMD-17,20,5.05,,,,,6.029096117993144
hamd99,4.2,0.42718073593073597,,1.0,20,1.0,,,,,0.25,1.0,0.0,,,0.490625,0.1578125,,,outer_fold,Mean,GLM-5.2,,9.0,HAMD-17,20,4.45,,,,,5.953990258641679
hamd99,4.2,0.4332393483709273,,1.0,20,1.0,,,,,0.4500000000000002,1.0,0.0,,,0.490625,0.15859375,,,outer_fold,Median,GLM-5.2,,9.0,HAMD-17,20,4.65,,,,,6.383572667401852
hamd99,4.2,0.40535714285714286,,1.0,20,1.0,,,,,0.5999999999999996,1.0,0.0,,,0.49375,0.16171875,,,outer_fold,Ridge,GLM-5.2,,9.0,HAMD-17,20,4.8,,,,,5.813776741499453
hamd99,3.45,0.5455555555555555,,1.0,20,1.0,,,,,-0.25,2.0,1.0,,,0.4375,0.1421875,,,outer_fold,B,GLM-5.2,,9.0,HAMD-17,20,3.2,,,,,4.39317652729776
hamd99,3.45,0.5015584415584415,,1.0,20,1.0,,,,,0.0,2.0,,,,0.434375,0.1390625,,,outer_fold,C03,GLM-5.2,,9.0,HAMD-17,20,3.45,,,,,4.376071297408213
hamd99,3.45,0.4946103896103896,,1.0,20,1.0,,,,,-0.050000000000000266,2.0,1.0,,,0.425,0.13515625,,,outer_fold,ElasticNet,GLM-5.2,,9.0,HAMD-17,20,3.4,,,,,4.012480529547776
hamd99,3.45,0.47369047619047616,,1.0,20,1.0,,,,,-0.4500000000000002,2.0,1.0,,,0.38125,0.12109375,,,outer_fold,Mean,GLM-5.2,,9.0,HAMD-17,20,3.0,,,,,3.714835124201342
hamd99,3.45,0.4595238095238095,,1.0,20,1.0,,,,,-0.4500000000000002,2.0,1.0,,,0.36875,0.1171875,,,outer_fold,Median,GLM-5.2,,9.0,HAMD-17,20,3.0,,,,,3.687817782917155
hamd99,3.45,0.46084054834054833,,1.0,20,1.0,,,,,0.09999999999999964,2.0,0.0,,,0.415625,0.1328125,,,outer_fold,Ridge,GLM-5.2,,9.0,HAMD-17,20,3.55,,,,,4.330127018922194
hamd99,3.05,0.6232936507936506,,1.0,20,1.0,,,,,-0.5499999999999998,3.0,1.0,,,0.43125,0.15078125,,,outer_fold,B,GLM-5.2,,9.0,HAMD-17,20,2.5,,,,,3.714835124201342
hamd99,3.05,0.606610889110889,,1.0,20,1.0,,,,,0.0,3.0,,,,0.471875,0.1640625,,,outer_fold,C03,GLM-5.2,,9.0,HAMD-17,20,3.05,,,,,4.410215414239989
hamd99,3.05,0.6368650793650794,,1.0,20,1.0,,,,,-0.5999999999999996,3.0,1.0,,,0.428125,0.14765625,,,outer_fold,ElasticNet,GLM-5.2,,9.0,HAMD-17,20,2.45,,,,,3.2939338184001206
hamd99,3.05,0.6317032967032967,,1.0,20,1.0,,,,,-0.6499999999999999,3.0,1.0,,,0.4375,0.1546875,,,outer_fold,Mean,GLM-5.2,,9.0,HAMD-17,20,2.4,,,,,3.6193922141707713
hamd99,3.05,0.6637420912420912,,1.0,20,1.0,,,,,-0.6499999999999999,3.0,1.0,,,0.43125,0.15234375,,,outer_fold,Median,GLM-5.2,,9.0,HAMD-17,20,2.4,,,,,3.714835124201342
hamd99,3.05,0.6409704184704185,,1.0,20,1.0,,,,,-0.5,3.0,1.0,,,0.428125,0.1484375,,,outer_fold,Ridge,GLM-5.2,,9.0,HAMD-17,20,2.55,,,,,3.5
hamd99,3.1578947368421053,0.5883365172838858,,1.0,19,1.0,,,,,-0.47368421052631593,4.0,1.0,,,0.4375,0.140625,,,outer_fold,B,GLM-5.2,,9.0,HAMD-17,19,2.6842105263157894,,,,,3.4259074863841783
hamd99,3.1578947368421053,0.5553884711779449,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4342105263157895,0.13815789473684212,,,outer_fold,C03,GLM-5.2,,9.0,HAMD-17,19,3.1578947368421053,,,,,3.9868203925064476
hamd99,3.1578947368421053,0.6315885868517448,,1.0,19,1.0,,,,,-0.9473684210526314,4.0,1.0,,,0.40789473684210525,0.1299342105263158,,,outer_fold,ElasticNet,GLM-5.2,,9.0,HAMD-17,19,2.210526315789474,,,,,2.5955427380922007
hamd99,3.1578947368421053,0.5807511202248045,,1.0,19,1.0,,,,,-0.3684210526315792,4.0,1.0,,,0.41776315789473684,0.13651315789473684,,,outer_fold,Mean,GLM-5.2,,9.0,HAMD-17,19,2.789473684210526,,,,,3.73461757360143
hamd99,3.1578947368421053,0.6035581377686641,,1.0,19,1.0,,,,,-0.47368421052631593,4.0,1.0,,,0.4243421052631579,0.13815789473684212,,,outer_fold,Median,GLM-5.2,,9.0,HAMD-17,19,2.6842105263157894,,,,,3.620119218740556
hamd99,3.1578947368421053,0.6110275689223057,,1.0,19,1.0,,,,,-0.9473684210526314,4.0,1.0,,,0.3881578947368421,0.12335526315789473,,,outer_fold,Ridge,GLM-5.2,,9.0,HAMD-17,19,2.210526315789474,,,,,2.6556791182195503
hamd99,4.4,0.5008402708402707,,1.0,20,1.0,,,,,-0.8500000000000005,0.0,1.0,,,0.465625,0.1515625,,,outer_fold,B,Kimi-K2.6,,0.0,HAMD-17,20,3.55,,,,,4.295346318982906
hamd99,4.4,0.32564935064935063,,1.0,20,1.0,,,,,0.0,0.0,,,,0.4125,0.1328125,,,outer_fold,C03,Kimi-K2.6,,0.0,HAMD-17,20,4.4,,,,,5.1478150704935
hamd99,4.4,0.44690087690087693,,1.0,20,1.0,,,,,-0.40000000000000036,0.0,1.0,,,0.45,0.14609375,,,outer_fold,ElasticNet,Kimi-K2.6,,0.0,HAMD-17,20,4.0,,,,,4.516635916254486
hamd99,4.4,0.5172505272505272,,1.0,20,1.0,,,,,-1.2000000000000002,0.0,1.0,,,0.4375,0.14296875,,,outer_fold,Mean,Kimi-K2.6,,0.0,HAMD-17,20,3.2,,,,,4.171330722922842
hamd99,4.4,0.47839826839826827,,1.0,20,1.0,,,,,-0.9500000000000002,0.0,1.0,,,0.434375,0.13984375,,,outer_fold,Median,Kimi-K2.6,,0.0,HAMD-17,20,3.45,,,,,4.306971093471606
hamd99,4.4,0.50240231990232,,1.0,20,1.0,,,,,-0.6500000000000004,0.0,1.0,,,0.471875,0.15625,,,outer_fold,Ridge,Kimi-K2.6,,0.0,HAMD-17,20,3.75,,,,,4.318564576337836
hamd99,3.65,0.6078968253968253,,1.0,20,1.0,,,,,-0.44999999999999973,1.0,1.0,,,0.5375,0.1765625,,,outer_fold,B,Kimi-K2.6,,0.0,HAMD-17,20,3.2,,,,,4.242640687119285
hamd99,3.65,0.5281926406926407,,1.0,20,1.0,,,,,0.0,1.0,,,,0.528125,0.178125,,,outer_fold,C03,Kimi-K2.6,,0.0,HAMD-17,20,3.65,,,,,4.863126566315131
hamd99,3.65,0.6248245055597996,,1.0,20,1.0,,,,,-0.2999999999999998,1.0,1.0,,,0.584375,0.19453125,,,outer_fold,ElasticNet,Kimi-K2.6,,0.0,HAMD-17,20,3.35,,,,,4.129164564412516
hamd99,3.65,0.5534271284271284,,1.0,20,1.0,,,,,-0.19999999999999973,1.0,1.0,,,0.521875,0.171875,,,outer_fold,Mean,Kimi-K2.6,,0.0,HAMD-17,20,3.45,,,,,4.104875150354759
hamd99,3.65,0.5600392907745848,,1.0,20,1.0,,,,,-0.2999999999999998,1.0,1.0,,,0.521875,0.1703125,,,outer_fold,Median,Kimi-K2.6,,0.0,HAMD-17,20,3.35,,,,,4.2130748865881795
hamd99,3.65,0.6436580086580086,,1.0,20,1.0,,,,,-0.5499999999999998,1.0,1.0,,,0.5625,0.18515625,,,outer_fold,Ridge,Kimi-K2.6,,0.0,HAMD-17,20,3.1,,,,,3.8600518131237567
hamd99,2.95,0.4888131313131314,,1.0,20,1.0,,,,,-0.050000000000000266,2.0,1.0,,,0.43125,0.14375,,,outer_fold,B,Kimi-K2.6,,0.0,HAMD-17,20,2.9,,,,,3.9749213828703582
hamd99,2.95,0.48313852813852814,,1.0,20,1.0,,,,,0.0,2.0,,,,0.409375,0.13671875,,,outer_fold,C03,Kimi-K2.6,,0.0,HAMD-17,20,2.95,,,,,4.153311931459037
hamd99,2.95,0.5252777777777778,,1.0,20,1.0,,,,,-0.30000000000000027,2.0,1.0,,,0.390625,0.1328125,,,outer_fold,ElasticNet,Kimi-K2.6,,0.0,HAMD-17,20,2.65,,,,,2.9916550603303182
hamd99,2.95,0.5161935286935286,,1.0,20,1.0,,,,,-0.10000000000000009,2.0,1.0,,,0.403125,0.134375,,,outer_fold,Mean,Kimi-K2.6,,0.0,HAMD-17,20,2.85,,,,,3.640054944640259
hamd99,2.95,0.5034523809523809,,1.0,20,1.0,,,,,-0.20000000000000018,2.0,1.0,,,0.415625,0.13984375,,,outer_fold,Median,Kimi-K2.6,,0.0,HAMD-17,20,2.75,,,,,3.5
hamd99,2.95,0.6268037518037517,,1.0,20,1.0,,,,,-0.5,2.0,1.0,,,0.415625,0.140625,,,outer_fold,Ridge,Kimi-K2.6,,0.0,HAMD-17,20,2.45,,,,,3.0903074280724887
hamd99,4.75,0.4849672549672549,,1.0,20,1.0,,,,,-0.7999999999999998,3.0,1.0,,,0.515625,0.16015625,,,outer_fold,B,Kimi-K2.6,,0.0,HAMD-17,20,3.95,,,,,4.9749371855331
hamd99,4.75,0.4089393939393939,,1.0,20,1.0,,,,,0.0,3.0,,,,0.521875,0.1609375,,,outer_fold,C03,Kimi-K2.6,,0.0,HAMD-17,20,4.75,,,,,5.920304046246273
hamd99,4.75,0.47865079365079355,,1.0,20,1.0,,,,,-0.8999999999999999,3.0,1.0,,,0.478125,0.1484375,,,outer_fold,ElasticNet,Kimi-K2.6,,0.0,HAMD-17,20,3.85,,,,,4.873397172404482
hamd99,4.75,0.4165909090909091,,1.0,20,1.0,,,,,-0.20000000000000018,3.0,1.0,,,0.515625,0.159375,,,outer_fold,Mean,Kimi-K2.6,,0.0,HAMD-17,20,4.55,,,,,5.869412236331676
hamd99,4.75,0.3778396603396603,,1.0,20,1.0,,,,,-0.04999999999999982,3.0,1.0,,,0.51875,0.159375,,,outer_fold,Median,Kimi-K2.6,,0.0,HAMD-17,20,4.7,,,,,5.9833101206606365
hamd99,4.75,0.5272158397158397,,1.0,20,1.0,,,,,-1.2000000000000002,3.0,1.0,,,0.478125,0.15234375,,,outer_fold,Ridge,Kimi-K2.6,,0.0,HAMD-17,20,3.55,,,,,4.488875137492688
hamd99,4.7894736842105265,0.39072155914261175,,1.0,19,1.0,,,,,0.3157894736842106,4.0,0.0,,,0.5032894736842105,0.17351973684210525,,,outer_fold,B,Kimi-K2.6,,0.0,HAMD-17,19,5.105263157894737,,,,,6.328714844180244
hamd99,4.7894736842105265,0.40492256281729966,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4769736842105263,0.1611842105263158,,,outer_fold,C03,Kimi-K2.6,,0.0,HAMD-17,19,4.7894736842105265,,,,,6.1430319961126
hamd99,4.7894736842105265,0.4978670452354663,,1.0,19,1.0,,,,,-0.4210526315789478,4.0,1.0,,,0.4967105263157895,0.1669407894736842,,,outer_fold,ElasticNet,Kimi-K2.6,,0.0,HAMD-17,19,4.368421052631579,,,,,5.670793131197972
hamd99,4.7894736842105265,0.43680413154097364,,1.0,19,1.0,,,,,-0.21052631578947434,4.0,1.0,,,0.47039473684210525,0.15625,,,outer_fold,Mean,Kimi-K2.6,,0.0,HAMD-17,19,4.578947368421052,,,,,5.762857478351298
hamd99,4.7894736842105265,0.41428951165793276,,1.0,19,1.0,,,,,0.2631578947368416,4.0,0.0,,,0.4868421052631579,0.16447368421052633,,,outer_fold,Median,Kimi-K2.6,,0.0,HAMD-17,19,5.052631578947368,,,,,6.390782836488649
hamd99,4.7894736842105265,0.5070593149540518,,1.0,19,1.0,,,,,-0.47368421052631593,4.0,1.0,,,0.506578947368421,0.16858552631578946,,,outer_fold,Ridge,Kimi-K2.6,,0.0,HAMD-17,19,4.315789473684211,,,,,5.438653084029267
hamd99,4.2,0.47433455433455435,,1.0,20,1.0,,,,,-0.04999999999999982,0.0,1.0,,,0.471875,0.15859375,,,outer_fold,B,Kimi-K2.6,,1.0,HAMD-17,20,4.15,,,,,5.361902647381804
hamd99,4.2,0.36384920634920637,,1.0,20,1.0,,,,,0.0,0.0,,,,0.4375,0.146875,,,outer_fold,C03,Kimi-K2.6,,1.0,HAMD-17,20,4.2,,,,,5.648008498577175
hamd99,4.2,0.4575036075036075,,1.0,20,1.0,,,,,-0.4500000000000002,0.0,1.0,,,0.428125,0.1421875,,,outer_fold,ElasticNet,Kimi-K2.6,,1.0,HAMD-17,20,3.75,,,,,4.706378650300037
hamd99,4.2,0.4357070707070706,,1.0,20,1.0,,,,,-0.4500000000000002,0.0,1.0,,,0.415625,0.13671875,,,outer_fold,Mean,Kimi-K2.6,,1.0,HAMD-17,20,3.75,,,,,4.706378650300037
hamd99,4.2,0.39309718059718063,,1.0,20,1.0,,,,,-0.3500000000000001,0.0,1.0,,,0.434375,0.1421875,,,outer_fold,Median,Kimi-K2.6,,1.0,HAMD-17,20,3.85,,,,,4.883646178829912
hamd99,4.2,0.4405194805194806,,1.0,20,1.0,,,,,-0.5,0.0,1.0,,,0.43125,0.14609375,,,outer_fold,Ridge,Kimi-K2.6,,1.0,HAMD-17,20,3.7,,,,,4.560701700396552
hamd99,4.6,0.5320379620379619,,1.0,20,1.0,,,,,-0.8499999999999996,1.0,1.0,,,0.521875,0.1703125,,,outer_fold,B,Kimi-K2.6,,1.0,HAMD-17,20,3.75,,,,,4.577116996538323
hamd99,4.6,0.3783477633477633,,1.0,20,1.0,,,,,0.0,1.0,,,,0.5125,0.16640625,,,outer_fold,C03,Kimi-K2.6,,1.0,HAMD-17,20,4.6,,,,,5.138093031466052
hamd99,4.6,0.5334737484737484,,1.0,20,1.0,,,,,-1.2499999999999996,1.0,1.0,,,0.496875,0.1609375,,,outer_fold,ElasticNet,Kimi-K2.6,,1.0,HAMD-17,20,3.35,,,,,4.189272013130682
hamd99,4.6,0.5122510822510822,,1.0,20,1.0,,,,,-0.8499999999999996,1.0,1.0,,,0.509375,0.16484375,,,outer_fold,Mean,Kimi-K2.6,,1.0,HAMD-17,20,3.75,,,,,4.652956049652737
hamd99,4.6,0.48349428349428347,,1.0,20,1.0,,,,,-0.6999999999999997,1.0,1.0,,,0.5,0.16328125,,,outer_fold,Median,Kimi-K2.6,,1.0,HAMD-17,20,3.9,,,,,4.764451699828638
hamd99,4.6,0.5410603285603286,,1.0,20,1.0,,,,,-1.2999999999999998,1.0,1.0,,,0.4875,0.16015625,,,outer_fold,Ridge,Kimi-K2.6,,1.0,HAMD-17,20,3.3,,,,,4.024922359499621
hamd99,4.1,0.43919552669552664,,1.0,20,1.0,,,,,0.20000000000000018,2.0,0.0,,,0.5,0.16875,,,outer_fold,B,Kimi-K2.6,,1.0,HAMD-17,20,4.3,,,,,5.612486080160912
hamd99,4.1,0.4747161172161173,,1.0,20,1.0,,,,,0.0,2.0,,,,0.4875,0.16015625,,,outer_fold,C03,Kimi-K2.6,,1.0,HAMD-17,20,4.1,,,,,5.449770637375485
hamd99,4.1,0.4897377622377622,,1.0,20,1.0,,,,,0.0,2.0,0.0,,,0.51875,0.171875,,,outer_fold,ElasticNet,Kimi-K2.6,,1.0,HAMD-17,20,4.1,,,,,4.9396356140913875
hamd99,4.1,0.45556998556998557,,1.0,20,1.0,,,,,0.20000000000000018,2.0,0.0,,,0.50625,0.16484375,,,outer_fold,Mean,Kimi-K2.6,,1.0,HAMD-17,20,4.3,,,,,5.338539126015656
hamd99,4.1,0.42426961926961926,,1.0,20,1.0,,,,,0.5,2.0,0.0,,,0.51875,0.1703125,,,outer_fold,Median,Kimi-K2.6,,1.0,HAMD-17,20,4.6,,,,,5.770615218501403
hamd99,4.1,0.44791125541125537,,1.0,20,1.0,,,,,0.15000000000000036,2.0,0.0,,,0.521875,0.17265625,,,outer_fold,Ridge,Kimi-K2.6,,1.0,HAMD-17,20,4.25,,,,,5.296225070746145
hamd99,4.15,0.473241341991342,,1.0,20,1.0,,,,,-0.05000000000000071,3.0,1.0,,,0.50625,0.16171875,,,outer_fold,B,Kimi-K2.6,,1.0,HAMD-17,20,4.1,,,,,5.394441583704471
