analysis_subset,c03_total_MAE,cancellation_ratio,cancellation_ratio_median,complete_subject_coverage,complete_subject_n,coverage,coverage_IQR,coverage_median,delta_total_MAE_IQR,delta_total_MAE_median,delta_total_MAE_vs_C03,fold,fold_improved_vs_C03,folds_improved_n,folds_total_n,item_MAE,item_NAE,item_NAE_IQR,item_NAE_median,level,method,model,proportion_folds_improved,repeat,scale,subject_n,total_MAE,total_MAE_IQR,total_MAE_max,total_MAE_median,total_MAE_min,total_RMSE 
primary142,3.2413793103448274,0.2947454844006568,,1.0,29,1.0,,,,,0.06896551724137945,0.0,0.0,,,0.5948275862068966,0.1982758620689655,,,outer_fold,Ridge,GLM-5.2,,5.0,PHQ-8,29,3.310344827586207,,,,,4.210004504871044
primary142,2.793103448275862,0.28758521172314283,,1.0,29,1.0,,,,,0.0344827586206895,1.0,0.0,,,0.5689655172413793,0.18965517241379312,,,outer_fold,B,GLM-5.2,,5.0,PHQ-8,29,2.8275862068965516,,,,,3.7874566117919946
primary142,2.793103448275862,0.2625366970194557,,1.0,29,1.0,,,,,0.0,1.0,,,,0.5301724137931034,0.17672413793103448,,,outer_fold,C03,GLM-5.2,,5.0,PHQ-8,29,2.793103448275862,,,,,3.78290164127832
primary142,2.793103448275862,0.30785440613026815,,1.0,29,1.0,,,,,-0.2413793103448274,1.0,1.0,,,0.5086206896551724,0.16954022988505746,,,outer_fold,ElasticNet,GLM-5.2,,5.0,PHQ-8,29,2.5517241379310347,,,,,3.1622776601683795
primary142,2.793103448275862,0.3401826143205453,,1.0,29,1.0,,,,,-0.5172413793103448,1.0,1.0,,,0.5344827586206896,0.1781609195402299,,,outer_fold,Mean,GLM-5.2,,5.0,PHQ-8,29,2.2758620689655173,,,,,2.947822106643105
primary142,2.793103448275862,0.32461063840374177,,1.0,29,1.0,,,,,-0.3448275862068968,1.0,1.0,,,0.5474137931034483,0.18247126436781608,,,outer_fold,Median,GLM-5.2,,5.0,PHQ-8,29,2.4482758620689653,,,,,3.1568207490098814
primary142,2.793103448275862,0.29244663382594416,,1.0,29,1.0,,,,,-0.27586206896551735,1.0,1.0,,,0.521551724137931,0.17385057471264365,,,outer_fold,Ridge,GLM-5.2,,5.0,PHQ-8,29,2.5172413793103448,,,,,2.9769227342202287
primary142,3.75,0.21658936301793444,,1.0,28,1.0,,,,,-0.03571428571428559,2.0,1.0,,,0.625,0.20833333333333331,,,outer_fold,B,GLM-5.2,,5.0,PHQ-8,28,3.7142857142857144,,,,,5.271215636427169
primary142,3.75,0.20753968253968252,,1.0,28,1.0,,,,,0.0,2.0,,,,0.6116071428571429,0.20386904761904762,,,outer_fold,C03,GLM-5.2,,5.0,PHQ-8,28,3.75,,,,,5.3217880990723945
primary142,3.75,0.2748015873015873,,1.0,28,1.0,,,,,-0.2857142857142856,2.0,1.0,,,0.6026785714285714,0.20089285714285712,,,outer_fold,ElasticNet,GLM-5.2,,5.0,PHQ-8,28,3.4642857142857144,,,,,4.492056481008607
primary142,3.75,0.30799319727891156,,1.0,28,1.0,,,,,-0.2857142857142856,2.0,1.0,,,0.6205357142857143,0.20684523809523808,,,outer_fold,Mean,GLM-5.2,,5.0,PHQ-8,28,3.4642857142857144,,,,,5.067402828725128
primary142,3.75,0.2939625850340136,,1.0,28,1.0,,,,,-0.2142857142857144,2.0,1.0,,,0.6294642857142857,0.20982142857142855,,,outer_fold,Median,GLM-5.2,,5.0,PHQ-8,28,3.5357142857142856,,,,,5.109514933645156
primary142,3.75,0.31071428571428567,,1.0,28,1.0,,,,,-0.2857142857142856,2.0,1.0,,,0.6116071428571429,0.20386904761904762,,,outer_fold,Ridge,GLM-5.2,,5.0,PHQ-8,28,3.4642857142857144,,,,,4.6942213716136445
primary142,3.4285714285714284,0.2962894248608534,,1.0,28,1.0,,,,,0.07142857142857162,3.0,0.0,,,0.625,0.20833333333333331,,,outer_fold,B,GLM-5.2,,5.0,PHQ-8,28,3.5,,,,,4.758451128556134
primary142,3.4285714285714284,0.24782003710575137,,1.0,28,1.0,,,,,0.0,3.0,,,,0.5714285714285714,0.19047619047619047,,,outer_fold,C03,GLM-5.2,,5.0,PHQ-8,28,3.4285714285714284,,,,,4.496029994816062
primary142,3.4285714285714284,0.2738095238095238,,1.0,28,1.0,,,,,-0.21428571428571397,3.0,1.0,,,0.5267857142857143,0.17559523809523808,,,outer_fold,ElasticNet,GLM-5.2,,5.0,PHQ-8,28,3.2142857142857144,,,,,4.326001122779063
primary142,3.4285714285714284,0.40981240981240985,,1.0,28,1.0,,,,,-0.35714285714285676,3.0,1.0,,,0.6339285714285714,0.21130952380952378,,,outer_fold,Mean,GLM-5.2,,5.0,PHQ-8,28,3.0714285714285716,,,,,4.3177375027735465
primary142,3.4285714285714284,0.38126674912389197,,1.0,28,1.0,,,,,-0.17857142857142838,3.0,1.0,,,0.6383928571428571,0.212797619047619,,,outer_fold,Median,GLM-5.2,,5.0,PHQ-8,28,3.25,,,,,4.492056481008607
primary142,3.4285714285714284,0.26666666666666666,,1.0,28,1.0,,,,,-0.10714285714285676,3.0,1.0,,,0.5401785714285714,0.18005952380952378,,,outer_fold,Ridge,GLM-5.2,,5.0,PHQ-8,28,3.3214285714285716,,,,,4.354800307050338
primary142,3.2142857142857144,0.3318027210884354,,1.0,28,1.0,,,,,0.03571428571428559,4.0,0.0,,,0.6205357142857143,0.2068452380952381,,,outer_fold,B,GLM-5.2,,5.0,PHQ-8,28,3.25,,,,,4.4118347333377885
primary142,3.2142857142857144,0.26292517006802724,,1.0,28,1.0,,,,,0.0,4.0,,,,0.5625,0.1875,,,outer_fold,C03,GLM-5.2,,5.0,PHQ-8,28,3.2142857142857144,,,,,4.3094580368566735
primary142,3.2142857142857144,0.3007936507936508,,1.0,28,1.0,,,,,-0.1428571428571428,4.0,1.0,,,0.5446428571428571,0.181547619047619,,,outer_fold,ElasticNet,GLM-5.2,,5.0,PHQ-8,28,3.0714285714285716,,,,,4.242640687119285
primary142,3.2142857142857144,0.3212018140589569,,1.0,28,1.0,,,,,-0.03571428571428603,4.0,1.0,,,0.65625,0.21875,,,outer_fold,Mean,GLM-5.2,,5.0,PHQ-8,28,3.1785714285714284,,,,,4.187566630599958
primary142,3.2142857142857144,0.30538548752834466,,1.0,28,1.0,,,,,0.07142857142857117,4.0,0.0,,,0.6607142857142857,0.22023809523809526,,,outer_fold,Median,GLM-5.2,,5.0,PHQ-8,28,3.2857142857142856,,,,,4.432026302139591
primary142,3.2142857142857144,0.3091269841269841,,1.0,28,1.0,,,,,-0.28571428571428603,4.0,1.0,,,0.5178571428571429,0.1726190476190476,,,outer_fold,Ridge,GLM-5.2,,5.0,PHQ-8,28,2.9285714285714284,,,,,4.0178174601214955
primary142,3.793103448275862,0.26021794297656364,,1.0,29,1.0,,,,,-0.10344827586206895,0.0,1.0,,,0.6594827586206896,0.21982758620689655,,,outer_fold,B,GLM-5.2,,6.0,PHQ-8,29,3.689655172413793,,,,,5.176205506766116
primary142,3.793103448275862,0.23371647509578544,,1.0,29,1.0,,,,,0.0,0.0,,,,0.646551724137931,0.21551724137931033,,,outer_fold,C03,GLM-5.2,,6.0,PHQ-8,29,3.793103448275862,,,,,5.245687884282703
primary142,3.793103448275862,0.3058018609742747,,1.0,29,1.0,,,,,-0.48275862068965525,0.0,1.0,,,0.5862068965517241,0.1954022988505747,,,outer_fold,ElasticNet,GLM-5.2,,6.0,PHQ-8,29,3.310344827586207,,,,,4.417832203616424
primary142,3.793103448275862,0.38434592227695674,,1.0,29,1.0,,,,,-0.6896551724137931,0.0,1.0,,,0.646551724137931,0.21551724137931033,,,outer_fold,Mean,GLM-5.2,,6.0,PHQ-8,29,3.103448275862069,,,,,4.792235098717436
primary142,3.793103448275862,0.3380131362889983,,1.0,29,1.0,,,,,-0.4137931034482758,0.0,1.0,,,0.6724137931034483,0.22413793103448273,,,outer_fold,Median,GLM-5.2,,6.0,PHQ-8,29,3.3793103448275863,,,,,4.870743057381952
primary142,3.793103448275862,0.3457580733442802,,1.0,29,1.0,,,,,-0.44827586206896575,0.0,1.0,,,0.6163793103448276,0.20545977011494249,,,outer_fold,Ridge,GLM-5.2,,6.0,PHQ-8,29,3.3448275862068964,,,,,4.634949689121734
primary142,2.793103448275862,0.34526546250684187,,1.0,29,1.0,,,,,-0.06896551724137945,1.0,1.0,,,0.5474137931034483,0.18247126436781608,,,outer_fold,B,GLM-5.2,,6.0,PHQ-8,29,2.7241379310344827,,,,,4.047136067001897
primary142,2.793103448275862,0.32476986614917647,,1.0,29,1.0,,,,,0.0,1.0,,,,0.5301724137931034,0.17672413793103448,,,outer_fold,C03,GLM-5.2,,6.0,PHQ-8,29,2.793103448275862,,,,,4.139798429209176
primary142,2.793103448275862,0.3111111111111111,,1.0,29,1.0,,,,,0.13793103448275845,1.0,0.0,,,0.5301724137931034,0.17672413793103448,,,outer_fold,ElasticNet,GLM-5.2,,6.0,PHQ-8,29,2.9310344827586206,,,,,3.828207467443882
primary142,2.793103448275862,0.38727422003284073,,1.0,29,1.0,,,,,-0.31034482758620685,1.0,1.0,,,0.5603448275862069,0.18678160919540227,,,outer_fold,Mean,GLM-5.2,,6.0,PHQ-8,29,2.4827586206896552,,,,,3.434108828834034
primary142,2.793103448275862,0.37848932676518876,,1.0,29,1.0,,,,,-0.3448275862068968,1.0,1.0,,,0.5474137931034483,0.18247126436781608,,,outer_fold,Median,GLM-5.2,,6.0,PHQ-8,29,2.4482758620689653,,,,,3.419013771895895
primary142,2.793103448275862,0.32249589490968805,,1.0,29,1.0,,,,,0.0,1.0,0.0,,,0.521551724137931,0.17385057471264365,,,outer_fold,Ridge,GLM-5.2,,6.0,PHQ-8,29,2.793103448275862,,,,,3.690621852096529
primary142,2.857142857142857,0.26372655122655125,,1.0,28,1.0,,,,,-0.03571428571428559,2.0,1.0,,,0.53125,0.17708333333333331,,,outer_fold,B,GLM-5.2,,6.0,PHQ-8,28,2.8214285714285716,,,,,3.774917217635375
primary142,2.857142857142857,0.22634250669964953,,1.0,28,1.0,,,,,0.0,2.0,,,,0.5089285714285714,0.16964285714285715,,,outer_fold,C03,GLM-5.2,,6.0,PHQ-8,28,2.857142857142857,,,,,3.7511902872859664
primary142,2.857142857142857,0.19940476190476192,,1.0,28,1.0,,,,,0.17857142857142838,2.0,0.0,,,0.5044642857142857,0.1681547619047619,,,outer_fold,ElasticNet,GLM-5.2,,6.0,PHQ-8,28,3.0357142857142856,,,,,3.793791921397
primary142,2.857142857142857,0.2998402391259534,,1.0,28,1.0,,,,,-0.1428571428571428,2.0,1.0,,,0.5446428571428571,0.18154761904761904,,,outer_fold,Mean,GLM-5.2,,6.0,PHQ-8,28,2.7142857142857144,,,,,3.605551275463989
primary142,2.857142857142857,0.30080138115852406,,1.0,28,1.0,,,,,0.07142857142857117,2.0,0.0,,,0.5714285714285714,0.19047619047619047,,,outer_fold,Median,GLM-5.2,,6.0,PHQ-8,28,2.9285714285714284,,,,,3.900549411850299
primary142,2.857142857142857,0.18758503401360546,,1.0,28,1.0,,,,,0.25,2.0,0.0,,,0.5133928571428571,0.17113095238095236,,,outer_fold,Ridge,GLM-5.2,,6.0,PHQ-8,28,3.107142857142857,,,,,3.8683699040145725
primary142,2.75,0.3308106575963719,,1.0,28,1.0,,,,,0.3928571428571428,3.0,0.0,,,0.6875,0.22916666666666666,,,outer_fold,B,GLM-5.2,,6.0,PHQ-8,28,3.142857142857143,,,,,3.882193783343198
primary142,2.75,0.3136054421768707,,1.0,28,1.0,,,,,0.0,3.0,,,,0.5491071428571429,0.18303571428571427,,,outer_fold,C03,GLM-5.2,,6.0,PHQ-8,28,2.75,,,,,3.375330671631617
primary142,2.75,0.30481859410430845,,1.0,28,1.0,,,,,0.3928571428571428,3.0,0.0,,,0.5803571428571429,0.19345238095238093,,,outer_fold,ElasticNet,GLM-5.2,,6.0,PHQ-8,28,3.142857142857143,,,,,3.872983346207417
primary142,2.75,0.4659297052154195,,1.0,28,1.0,,,,,-0.17857142857142838,3.0,1.0,,,0.6785714285714286,0.2261904761904762,,,outer_fold,Mean,GLM-5.2,,6.0,PHQ-8,28,2.5714285714285716,,,,,3.595632271043777
primary142,2.75,0.45354308390022674,,1.0,28,1.0,,,,,0.03571428571428559,3.0,0.0,,,0.6875,0.22916666666666666,,,outer_fold,Median,GLM-5.2,,6.0,PHQ-8,28,2.7857142857142856,,,,,3.927922024247863
primary142,2.75,0.29965986394557825,,1.0,28,1.0,,,,,0.4642857142857144,3.0,0.0,,,0.5892857142857143,0.1964285714285714,,,outer_fold,Ridge,GLM-5.2,,6.0,PHQ-8,28,3.2142857142857144,,,,,3.863750953228149
primary142,4.214285714285714,0.2902056277056277,,1.0,28,1.0,,,,,-0.28571428571428603,4.0,1.0,,,0.7142857142857143,0.2380952380952381,,,outer_fold,B,GLM-5.2,,6.0,PHQ-8,28,3.9285714285714284,,,,,5.284748946598261
primary142,4.214285714285714,0.22916666666666669,,1.0,28,1.0,,,,,0.0,4.0,,,,0.6964285714285714,0.23214285714285715,,,outer_fold,C03,GLM-5.2,,6.0,PHQ-8,28,4.214285714285714,,,,,5.67576300723398
primary142,4.214285714285714,0.29104308390022676,,1.0,28,1.0,,,,,-0.6071428571428572,4.0,1.0,,,0.6205357142857143,0.20684523809523808,,,outer_fold,ElasticNet,GLM-5.2,,6.0,PHQ-8,28,3.607142857142857,,,,,4.754696925897892
primary142,4.214285714285714,0.21429602143887858,,1.0,28,1.0,,,,,0.07142857142857117,4.0,0.0,,,0.7232142857142857,0.24107142857142858,,,outer_fold,Mean,GLM-5.2,,6.0,PHQ-8,28,4.285714285714286,,,,,5.365231988061121
primary142,4.214285714285714,0.21429602143887858,,1.0,28,1.0,,,,,0.10714285714285676,4.0,0.0,,,0.7276785714285714,0.2425595238095238,,,outer_fold,Median,GLM-5.2,,6.0,PHQ-8,28,4.321428571428571,,,,,5.512971716130706
primary142,4.214285714285714,0.2684240362811791,,1.0,28,1.0,,,,,-0.535714285714286,4.0,1.0,,,0.6116071428571429,0.20386904761904762,,,outer_fold,Ridge,GLM-5.2,,6.0,PHQ-8,28,3.6785714285714284,,,,,4.799553550666383
primary142,3.4482758620689653,0.2848932676518884,,1.0,29,1.0,,,,,0.1379310344827589,0.0,0.0,,,0.6551724137931034,0.21839080459770113,,,outer_fold,B,GLM-5.2,,7.0,PHQ-8,29,3.586206896551724,,,,,4.849457843853305
primary142,3.4482758620689653,0.2665024630541872,,1.0,29,1.0,,,,,0.0,0.0,,,,0.5948275862068966,0.1982758620689655,,,outer_fold,C03,GLM-5.2,,7.0,PHQ-8,29,3.4482758620689653,,,,,4.785034140331491
primary142,3.4482758620689653,0.31362889983579634,,1.0,29,1.0,,,,,-0.34482758620689635,0.0,1.0,,,0.5517241379310345,0.1839080459770115,,,outer_fold,ElasticNet,GLM-5.2,,7.0,PHQ-8,29,3.103448275862069,,,,,4.386499664920177
primary142,3.4482758620689653,0.3629546698512216,,1.0,29,1.0,,,,,-0.2413793103448274,0.0,1.0,,,0.6508620689655172,0.21695402298850572,,,outer_fold,Mean,GLM-5.2,,7.0,PHQ-8,29,3.206896551724138,,,,,4.649805335191186
primary142,3.4482758620689653,0.33271383788625164,,1.0,29,1.0,,,,,-0.0344827586206895,0.0,1.0,,,0.6594827586206896,0.21982758620689652,,,outer_fold,Median,GLM-5.2,,7.0,PHQ-8,29,3.413793103448276,,,,,4.795831523312719
primary142,3.4482758620689653,0.3156814449917898,,1.0,29,1.0,,,,,-0.4137931034482758,0.0,1.0,,,0.5431034482758621,0.18103448275862066,,,outer_fold,Ridge,GLM-5.2,,7.0,PHQ-8,29,3.0344827586206895,,,,,4.362852594188886
primary142,2.6551724137931036,0.40134845996914964,,1.0,29,1.0,,,,,0.10344827586206895,1.0,0.0,,,0.6379310344827587,0.21264367816091956,,,outer_fold,B,GLM-5.2,,7.0,PHQ-8,29,2.7586206896551726,,,,,4.118921854245272
primary142,2.6551724137931036,0.3771607702642185,,1.0,29,1.0,,,,,0.0,1.0,,,,0.5905172413793104,0.19683908045977014,,,outer_fold,C03,GLM-5.2,,7.0,PHQ-8,29,2.6551724137931036,,,,,3.8551354017099375
primary142,2.6551724137931036,0.2417176693038762,,1.0,29,1.0,,,,,0.6896551724137927,1.0,0.0,,,0.5732758620689655,0.1910919540229885,,,outer_fold,ElasticNet,GLM-5.2,,7.0,PHQ-8,29,3.3448275862068964,,,,,3.8818765458527116
primary142,2.6551724137931036,0.4128452007762352,,1.0,29,1.0,,,,,-0.1379310344827589,1.0,1.0,,,0.6336206896551724,0.21120689655172414,,,outer_fold,Mean,GLM-5.2,,7.0,PHQ-8,29,2.5172413793103448,,,,,3.537971364964723
primary142,2.6551724137931036,0.4243095984475294,,1.0,29,1.0,,,,,-0.1379310344827589,1.0,1.0,,,0.6422413793103449,0.21408045977011494,,,outer_fold,Median,GLM-5.2,,7.0,PHQ-8,29,2.5172413793103448,,,,,3.576744811735366
primary142,2.6551724137931036,0.2601084739015774,,1.0,29,1.0,,,,,0.5862068965517238,1.0,0.0,,,0.5775862068965517,0.1925287356321839,,,outer_fold,Ridge,GLM-5.2,,7.0,PHQ-8,29,3.2413793103448274,,,,,3.7874566117919946
primary142,3.4642857142857144,0.30344001236858376,,1.0,28,1.0,,,,,-0.1428571428571428,2.0,1.0,,,0.6294642857142857,0.20982142857142858,,,outer_fold,B,GLM-5.2,,7.0,PHQ-8,28,3.3214285714285716,,,,,4.880720087387575
primary142,3.4642857142857144,0.26298185941043084,,1.0,28,1.0,,,,,0.0,2.0,,,,0.6116071428571429,0.20386904761904762,,,outer_fold,C03,GLM-5.2,,7.0,PHQ-8,28,3.4642857142857144,,,,,5.060350072588147
primary142,3.4642857142857144,0.3518424036281179,,1.0,28,1.0,,,,,-0.3928571428571428,2.0,1.0,,,0.5982142857142857,0.19940476190476186,,,outer_fold,ElasticNet,GLM-5.2,,7.0,PHQ-8,28,3.0714285714285716,,,,,4.2594432902501635
primary142,3.4642857142857144,0.3300453514739229,,1.0,28,1.0,,,,,-0.3214285714285716,2.0,1.0,,,0.6160714285714286,0.20535714285714282,,,outer_fold,Mean,GLM-5.2,,7.0,PHQ-8,28,3.142857142857143,,,,,4.496029994816062
primary142,3.4642857142857144,0.30051020408163265,,1.0,28,1.0,,,,,-0.03571428571428603,2.0,1.0,,,0.6517857142857143,0.21726190476190474,,,outer_fold,Median,GLM-5.2,,7.0,PHQ-8,28,3.4285714285714284,,,,,4.750939756661683
primary142,3.4642857142857144,0.328202947845805,,1.0,28,1.0,,,,,-0.3214285714285716,2.0,1.0,,,0.5982142857142857,0.19940476190476186,,,outer_fold,Ridge,GLM-5.2,,7.0,PHQ-8,28,3.142857142857143,,,,,4.267819784654187
primary142,3.0714285714285716,0.2239795918367347,,1.0,28,1.0,,,,,-0.14285714285714324,3.0,1.0,,,0.5089285714285714,0.16964285714285715,,,outer_fold,B,GLM-5.2,,7.0,PHQ-8,28,2.9285714285714284,,,,,3.9821028185046727
primary142,3.0714285714285716,0.18928571428571428,,1.0,28,1.0,,,,,0.0,3.0,,,,0.5089285714285714,0.16964285714285712,,,outer_fold,C03,GLM-5.2,,7.0,PHQ-8,28,3.0714285714285716,,,,,4.140393356054125
primary142,3.0714285714285716,0.2698979591836735,,1.0,28,1.0,,,,,0.03571428571428559,3.0,0.0,,,0.5401785714285714,0.1800595238095238,,,outer_fold,ElasticNet,GLM-5.2,,7.0,PHQ-8,28,3.107142857142857,,,,,4.048809348790968
primary142,3.0714285714285716,0.32335600907029477,,1.0,28,1.0,,,,,-0.4285714285714288,3.0,1.0,,,0.5714285714285714,0.19047619047619047,,,outer_fold,Mean,GLM-5.2,,7.0,PHQ-8,28,2.642857142857143,,,,,3.7129118338191502
primary142,3.0714285714285716,0.315079365079365,,1.0,28,1.0,,,,,-0.3214285714285716,3.0,1.0,,,0.5580357142857143,0.18601190476190474,,,outer_fold,Median,GLM-5.2,,7.0,PHQ-8,28,2.75,,,,,3.8312623805439676
primary142,3.0714285714285716,0.37108843537414965,,1.0,28,1.0,,,,,0.0,3.0,0.0,,,0.5982142857142857,0.19940476190476192,,,outer_fold,Ridge,GLM-5.2,,7.0,PHQ-8,28,3.0714285714285716,,,,,4.20883424647321
primary142,3.7857142857142856,0.268452380952381,,1.0,28,1.0,,,,,0.25,4.0,0.0,,,0.6741071428571429,0.22470238095238093,,,outer_fold,B,GLM-5.2,,7.0,PHQ-8,28,4.035714285714286,,,,,4.94613846493259
primary142,3.7857142857142856,0.22862811791383217,,1.0,28,1.0,,,,,0.0,4.0,,,,0.625,0.20833333333333334,,,outer_fold,C03,GLM-5.2,,7.0,PHQ-8,28,3.7857142857142856,,,,,4.698023900687242
primary142,3.7857142857142856,0.19345238095238096,,1.0,28,1.0,,,,,0.03571428571428603,4.0,0.0,,,0.59375,0.19791666666666666,,,outer_fold,ElasticNet,GLM-5.2,,7.0,PHQ-8,28,3.8214285714285716,,,,,4.5079295215684745
primary142,3.7857142857142856,0.32233560090702945,,1.0,28,1.0,,,,,-0.1428571428571428,4.0,1.0,,,0.6785714285714286,0.2261904761904762,,,outer_fold,Mean,GLM-5.2,,7.0,PHQ-8,28,3.642857142857143,,,,,4.621378891320518
primary142,3.7857142857142856,0.3110827664399093,,1.0,28,1.0,,,,,-0.03571428571428559,4.0,1.0,,,0.6919642857142857,0.23065476190476186,,,outer_fold,Median,GLM-5.2,,7.0,PHQ-8,28,3.75,,,,,4.836616290637199
primary142,3.7857142857142856,0.21666666666666665,,1.0,28,1.0,,,,,0.07142857142857162,4.0,0.0,,,0.6160714285714286,0.20535714285714282,,,outer_fold,Ridge,GLM-5.2,,7.0,PHQ-8,28,3.857142857142857,,,,,4.543441112511214
primary142,4.0344827586206895,0.1934865900383142,,1.0,29,1.0,,,,,-0.0344827586206895,0.0,1.0,,,0.6379310344827587,0.21264367816091953,,,outer_fold,B,GLM-5.2,,8.0,PHQ-8,29,4.0,,,,,5.349830806219241
primary142,4.0344827586206895,0.18199233716475097,,1.0,29,1.0,,,,,0.0,0.0,,,,0.6336206896551724,0.21120689655172412,,,outer_fold,C03,GLM-5.2,,8.0,PHQ-8,29,4.0344827586206895,,,,,5.39156429222924
primary142,4.0344827586206895,0.27279693486590034,,1.0,29,1.0,,,,,-0.5862068965517242,0.0,1.0,,,0.5948275862068966,0.1982758620689655,,,outer_fold,ElasticNet,GLM-5.2,,8.0,PHQ-8,29,3.4482758620689653,,,,,4.660915996993991
primary142,4.0344827586206895,0.23095486888590336,,1.0,29,1.0,,,,,-0.13793103448275845,0.0,1.0,,,0.6508620689655172,0.21695402298850572,,,outer_fold,Mean,GLM-5.2,,8.0,PHQ-8,29,3.896551724137931,,,,,5.189511969613195
primary142,4.0344827586206895,0.20022142608349505,,1.0,29,1.0,,,,,0.1379310344827589,0.0,0.0,,,0.6767241379310345,0.22557471264367815,,,outer_fold,Median,GLM-5.2,,8.0,PHQ-8,29,4.172413793103448,,,,,5.448821448021012
primary142,4.0344827586206895,0.28888888888888886,,1.0,29,1.0,,,,,-0.6206896551724137,0.0,1.0,,,0.5905172413793104,0.19683908045977008,,,outer_fold,Ridge,GLM-5.2,,8.0,PHQ-8,29,3.413793103448276,,,,,4.58257569495584
primary142,3.103448275862069,0.36450714036920934,,1.0,29,1.0,,,,,-0.34482758620689635,1.0,1.0,,,0.5603448275862069,0.18678160919540224,,,outer_fold,B,GLM-5.2,,8.0,PHQ-8,29,2.7586206896551726,,,,,4.168850002677908
primary142,3.103448275862069,0.23429367567298603,,1.0,29,1.0,,,,,0.0,1.0,,,,0.5344827586206896,0.1781609195402299,,,outer_fold,C03,GLM-5.2,,8.0,PHQ-8,29,3.103448275862069,,,,,4.307171245484795
primary142,3.103448275862069,0.32380952380952377,,1.0,29,1.0,,,,,0.34482758620689635,1.0,0.0,,,0.5948275862068966,0.1982758620689655,,,outer_fold,ElasticNet,GLM-5.2,,8.0,PHQ-8,29,3.4482758620689653,,,,,4.593848960932658
primary142,3.103448275862069,0.37184156839329247,,1.0,29,1.0,,,,,-0.4137931034482758,1.0,1.0,,,0.5862068965517241,0.19540229885057472,,,outer_fold,Mean,GLM-5.2,,8.0,PHQ-8,29,2.689655172413793,,,,,4.127285155961566
primary142,3.103448275862069,0.3718664477285167,,1.0,29,1.0,,,,,-0.2413793103448274,1.0,1.0,,,0.6077586206896551,0.20258620689655168,,,outer_fold,Median,GLM-5.2,,8.0,PHQ-8,29,2.8620689655172415,,,,,4.406108612307268
primary142,3.103448275862069,0.31576354679802954,,1.0,29,1.0,,,,,0.2068965517241379,1.0,0.0,,,0.5689655172413793,0.1896551724137931,,,outer_fold,Ridge,GLM-5.2,,8.0,PHQ-8,29,3.310344827586207,,,,,4.402193810457189
primary142,2.8214285714285716,0.38183364254792823,,1.0,28,1.0,,,,,-0.07142857142857162,2.0,1.0,,,0.6294642857142857,0.20982142857142855,,,outer_fold,B,GLM-5.2,,8.0,PHQ-8,28,2.75,,,,,3.8591264740685998
primary142,2.8214285714285716,0.2882962275819419,,1.0,28,1.0,,,,,0.0,2.0,,,,0.5669642857142857,0.18898809523809526,,,outer_fold,C03,GLM-5.2,,8.0,PHQ-8,28,2.8214285714285716,,,,,3.932465602428801
primary142,2.8214285714285716,0.283390022675737,,1.0,28,1.0,,,,,0.3928571428571428,2.0,0.0,,,0.5982142857142857,0.1994047619047619,,,outer_fold,ElasticNet,GLM-5.2,,8.0,PHQ-8,28,3.2142857142857144,,,,,4.0
primary142,2.8214285714285716,0.3976834673263245,,1.0,28,1.0,,,,,-0.14285714285714324,2.0,1.0,,,0.6294642857142857,0.20982142857142858,,,outer_fold,Mean,GLM-5.2,,8.0,PHQ-8,28,2.6785714285714284,,,,,3.679091502764546
primary142,2.8214285714285716,0.39238301381158525,,1.0,28,1.0,,,,,-0.14285714285714324,2.0,1.0,,,0.6383928571428571,0.212797619047619,,,outer_fold,Median,GLM-5.2,,8.0,PHQ-8,28,2.6785714285714284,,,,,3.6203788278497675
primary142,2.8214285714285716,0.28174603174603174,,1.0,28,1.0,,,,,0.3928571428571428,2.0,0.0,,,0.5803571428571429,0.19345238095238093,,,outer_fold,Ridge,GLM-5.2,,8.0,PHQ-8,28,3.2142857142857144,,,,,4.053217416888888
primary142,3.5357142857142856,0.2791666666666666,,1.0,28,1.0,,,,,-0.1071428571428572,3.0,1.0,,,0.6160714285714286,0.20535714285714282,,,outer_fold,B,GLM-5.2,,8.0,PHQ-8,28,3.4285714285714284,,,,,4.675162334843877
primary142,3.5357142857142856,0.2379251700680272,,1.0,28,1.0,,,,,0.0,3.0,,,,0.59375,0.19791666666666669,,,outer_fold,C03,GLM-5.2,,8.0,PHQ-8,28,3.5357142857142856,,,,,4.938912546589294
primary142,3.5357142857142856,0.2783163265306122,,1.0,28,1.0,,,,,-0.5357142857142856,3.0,1.0,,,0.5535714285714286,0.18452380952380948,,,outer_fold,ElasticNet,GLM-5.2,,8.0,PHQ-8,28,3.0,,,,,4.1144345211184765
primary142,3.5357142857142856,0.29688208616780043,,1.0,28,1.0,,,,,-0.46428571428571397,3.0,1.0,,,0.5982142857142857,0.19940476190476192,,,outer_fold,Mean,GLM-5.2,,8.0,PHQ-8,28,3.0714285714285716,,,,,4.399675312695569
primary142,3.5357142857142856,0.2716269841269841,,1.0,28,1.0,,,,,-0.3214285714285712,3.0,1.0,,,0.6071428571428571,0.20238095238095236,,,outer_fold,Median,GLM-5.2,,8.0,PHQ-8,28,3.2142857142857144,,,,,4.480114794447635
primary142,3.5357142857142856,0.24617346938775508,,1.0,28,1.0,,,,,-0.46428571428571397,3.0,1.0,,,0.5357142857142857,0.17857142857142852,,,outer_fold,Ridge,GLM-5.2,,8.0,PHQ-8,28,3.0714285714285716,,,,,4.1144345211184765
