量表,队列,队列性质,模型,思考模式,条件编号,刺激条件,输入范围,规整状态,清洗状态,总记录数,可评估条目主分析记录数,可评估条目主分析纳入率,完整条目集比例,总分一致记录数（审计）,总分一致率（仅审计）,平均AI报告总分MAE,中位数AI报告总分MAE,平均条目NAE,中位数条目NAE,平均条目MAE,中位数条目MAE,平均条目绝对误差和,中位数条目绝对误差和,平均条目和总分绝对误差,中位数条目和总分绝对误差,平均误差抵消量,中位数误差抵消量,平均误差抵消率,中位数误差抵消率,平均报告总分-逐条和绝对差,中位数报告总分-逐条和绝对差,平均条目有符号误差和,C03基线均值_平均条目NAE,C03基线均值_总分MAE（AI报告总分绝对误差）,C03基线均值_误差抵消率,FDR校正q值_平均条目NAE,FDR校正q值_总分MAE（AI报告总分绝对误差）,FDR校正q值_误差抵消率,共同完整被试数N_平均条目NAE,共同完整被试数N_总分MAE（AI报告总分绝对误差）,共同完整被试数N_误差抵消率,差值95%CI上限_平均条目NAE,差值95%CI上限_总分MAE（AI报告总分绝对误差）,差值95%CI上限_误差抵消率,差值95%CI下限_平均条目NAE,差值95%CI下限_总分MAE（AI报告总分绝对误差）,差值95%CI下限_误差抵消率,目标条件均值_平均条目NAE,目标条件均值_总分MAE（AI报告总分绝对误差）,目标条件均值_误差抵消率,相对C03差值_目标减基线_平均条目NAE,相对C03差值_目标减基线_总分MAE（AI报告总分绝对误差）,相对C03差值_目标减基线_误差抵消率,配对置换P值_平均条目NAE,配对置换P值_总分MAE（AI报告总分绝对误差）,配对置换P值_误差抵消率,平均校正题总相关rho,校正题总相关可估计条目数,相对C03平均校正rho变化,校正rho变化条目数,校正rho变化正向条目数,校正rho变化FDR显著增强条目数,校正rho变化FDR显著减弱条目数,相对C03校正题总相关变化,相对C03总分MAE变化,相对C03平均条目NAE变化,相对C03误差抵消率变化,总分MAE配对q值,平均条目NAE配对q值,误差抵消率配对q值,相对C03总分MAE变化95%CI下限,相对C03总分MAE变化95%CI上限,相对C03平均条目NAE变化95%CI下限,相对C03平均条目NAE变化95%CI上限,相对C03误差抵消率变化95%CI下限,相对C03误差抵消率变化95%CI上限,一致性类型,结果方向说明
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Kimi-K2.6,思考,15,C15：事件序列｜规整｜逐条评分｜不清洗,事件序列,规整,不清洗,24,24,1.0,0.75,15,0.625,4.541666666666667,4.0,0.1872702205882353,0.18933823529411764,0.5571384803921569,0.5294117647058824,9.291666666666666,9.0,4.708333333333333,4.0,4.583333333333333,5.0,0.5279724904724904,0.5227272727272727,0.16666666666666666,0.0,0.625,0.13729319852941177,4.083333333333333,0.3983692233692233,0.030984507746126936,0.9853406630018324,0.16616691654172913,24,24,24,0.10129538143382351,3.0,0.27404257779257774,0.010225183823529412,-1.4583333333333333,-0.01847261534761535,0.1872702205882353,4.541666666666667,0.5279724904724904,0.04997702205882353,0.4583333333333333,0.12960326710326708,0.025487256371814093,0.8445777111444278,0.10444777611194403,0.2365520436549375,17,-0.14928088080850438,17.0,3.0,0.0,1.0,-0.14928088080850438,0.4583333333333333,0.04997702205882353,0.12960326710326708,0.9853406630018324,0.030984507746126936,0.16616691654172913,-1.4583333333333333,3.0,0.010225183823529412,0.10129538143382351,-0.01847261534761535,0.27404257779257774,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Kimi-K2.6,思考,16,C16：事件序列｜规整｜逐条评分｜清洗,事件序列,规整,清洗,24,24,1.0,0.7916666666666666,13,0.5416666666666666,3.875,4.0,0.1845511642156863,0.18979779411764708,0.5473345588235294,0.5772058823529411,9.166666666666666,9.5,3.8333333333333335,4.0,5.333333333333333,4.0,0.5293192918192918,0.5454545454545454,0.375,0.0,0.6666666666666666,0.13729319852941177,4.083333333333333,0.3983692233692233,0.005830418124271198,0.9853406630018324,0.16616691654172913,24,24,24,0.07356866574754901,1.2083333333333333,0.29143258940133915,0.02428002450980393,-1.5,-0.025233701483701475,0.1845511642156863,3.875,0.5293192918192918,0.0472579656862745,-0.20833333333333334,0.13095006845006843,0.001999000499750125,0.8170914542728636,0.12293853073463268,0.3600733030527569,17,-0.029773667395853336,17.0,7.0,0.0,1.0,-0.029773667395853336,-0.20833333333333334,0.0472579656862745,0.13095006845006843,0.9853406630018324,0.005830418124271198,0.16616691654172913,-1.5,1.2083333333333333,0.02428002450980393,0.07356866574754901,-0.025233701483701475,0.29143258940133915,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,24,24,1.0,0.7083333333333334,3,0.125,3.1666666666666665,3.0,0.1392846200980392,0.1323529411764706,0.4215686274509804,0.4411764705882353,7.0,7.5,3.0,2.5,4.0,4.0,0.49404715654715653,0.5227272727272727,1.7916666666666667,2.0,-0.16666666666666666,0.1392846200980392,3.1666666666666665,0.49404715654715653,,,,24,24,24,,,,,,,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.0,0.0,0.0,,,,0.4704553242623446,17,,,,,,,0.0,0.0,0.0,,,,,,,,,,C03_题总相关基线,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,24,24,1.0,0.6666666666666666,1,0.041666666666666664,2.7916666666666665,2.0,0.14981617647058823,0.125,0.453890931372549,0.42463235294117646,7.541666666666667,7.0,3.2916666666666665,3.0,4.25,4.0,0.5045284780578898,0.6333333333333333,2.0416666666666665,2.0,0.5416666666666666,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.36848242545393967,0.7066466766616691,0.7841079460269865,24,24,24,0.025314031862745095,0.625,0.08387568790142318,-0.0013422947303921562,-1.3333333333333333,-0.05968055637173284,0.14981617647058823,2.7916666666666665,0.5045284780578898,0.010531556372549019,-0.375,0.01048132151073327,0.15792103948025987,0.5047476261869065,0.7841079460269865,0.45833673128449903,17,-0.010508506784557123,17.0,6.0,0.0,0.0,-0.010508506784557123,-0.375,0.010531556372549019,0.01048132151073327,0.7066466766616691,0.36848242545393967,0.7841079460269865,-1.3333333333333333,0.625,-0.0013422947303921562,0.025314031862745095,-0.05968055637173284,0.08387568790142318,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,24,24,1.0,0.5416666666666666,3,0.125,4.625,2.5,0.18520220588235292,0.17647058823529413,0.5733762254901961,0.5294117647058824,9.416666666666666,9.0,4.25,2.5,5.166666666666667,4.0,0.5352374477374477,0.5584415584415584,2.0833333333333335,2.0,2.5,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.0069965017491254375,0.7066466766616691,0.7841079460269865,24,24,24,0.07410577512254901,3.4583333333333335,0.16225194943944937,0.0217495787377451,-0.4177083333333333,-0.09094546657046655,0.18520220588235292,4.625,0.5352374477374477,0.04591758578431373,1.4583333333333333,0.04119029119029118,0.001999000499750125,0.16041979010494753,0.5552223888055972,0.42252459182082835,17,-0.057369640832318165,17.0,5.0,1.0,0.0,-0.057369640832318165,1.4583333333333333,0.04591758578431373,0.04119029119029118,0.7066466766616691,0.0069965017491254375,0.7841079460269865,-0.4177083333333333,3.4583333333333335,0.0217495787377451,0.07410577512254901,-0.09094546657046655,0.16225194943944937,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,24,24,1.0,0.5833333333333334,0,0.0,4.833333333333333,3.0,0.20128676470588236,0.19715073529411764,0.6197916666666666,0.6066176470588236,10.208333333333334,10.0,5.125,4.0,5.083333333333333,4.0,0.5377352494999554,0.6076923076923078,2.25,2.0,3.2083333333333335,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.0069965017491254375,0.7066466766616691,0.7841079460269865,24,24,24,0.11259478400735293,4.708333333333333,0.19853507943581467,0.02212775735294118,-0.7916666666666666,-0.09466394512350394,0.20128676470588236,4.833333333333333,0.5377352494999554,0.06200214460784314,1.6666666666666667,0.04368809295279885,0.001999000499750125,0.30334832583708143,0.5862068965517241,0.3403073863069712,17,-0.1336407559458055,17.0,2.0,0.0,0.0,-0.1336407559458055,1.6666666666666667,0.06200214460784314,0.04368809295279885,0.7066466766616691,0.0069965017491254375,0.7841079460269865,-0.7916666666666666,4.708333333333333,0.02212775735294118,0.11259478400735293,-0.09466394512350394,0.19853507943581467,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,24,24,1.0,0.7083333333333334,4,0.16666666666666666,2.75,3.0,0.13683363970588236,0.12913602941176472,0.424172794117647,0.4540441176470588,7.041666666666667,7.5,2.9583333333333335,2.0,4.083333333333333,4.0,0.5114087301587301,0.6666666666666666,1.4166666666666667,1.0,-0.5416666666666666,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.6111944027986007,0.7066466766616691,0.7841079460269865,24,24,24,0.005553002450980393,0.2916666666666667,0.10690243205868188,-0.010038488051470586,-1.1666666666666667,-0.07095401126651127,0.13683363970588236,2.75,0.5114087301587301,-0.0024509803921568614,-0.4166666666666667,0.01736157361157361,0.6111944027986007,0.34332833583208394,0.7306346826586707,0.4716759912328082,17,0.0012206669704636292,17.0,6.0,0.0,0.0,0.0012206669704636292,-0.4166666666666667,-0.0024509803921568614,0.01736157361157361,0.7066466766616691,0.6111944027986007,0.7841079460269865,-1.1666666666666667,0.2916666666666667,-0.010038488051470586,0.005553002450980393,-0.07095401126651127,0.10690243205868188,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,12,C12：事件序列｜不规整｜逐条评分｜清洗,事件序列,不规整,清洗,24,24,1.0,0.7083333333333334,3,0.125,2.75,2.0,0.14299938725490197,0.13648897058823528,0.44883578431372545,0.4852941176470588,7.458333333333333,8.0,2.625,2.0,4.833333333333333,4.0,0.5779010341510341,0.6904761904761905,1.4166666666666667,1.0,-0.375,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.5865400633016825,0.7066466766616691,0.7841079460269865,24,24,24,0.014323874080882346,0.4583333333333333,0.20052497849372827,-0.006395526960784312,-1.3333333333333333,-0.028243885743885744,0.14299938725490197,2.75,0.5779010341510341,0.0037147671568627458,-0.4166666666666667,0.08385387760387762,0.4827586206896552,0.4567716141929036,0.1744127936031984,0.4520447685334732,17,-0.018410555728871365,17.0,7.0,0.0,1.0,-0.018410555728871365,-0.4166666666666667,0.0037147671568627458,0.08385387760387762,0.7066466766616691,0.5865400633016825,0.7841079460269865,-1.3333333333333333,0.4583333333333333,-0.006395526960784312,0.014323874080882346,-0.028243885743885744,0.20052497849372827,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,15,C15：事件序列｜规整｜逐条评分｜不清洗,事件序列,规整,不清洗,24,24,1.0,0.8333333333333334,2,0.08333333333333333,3.0,2.0,0.14495251225490194,0.14705882352941177,0.4502144607843137,0.4540441176470588,7.541666666666667,7.5,3.2916666666666665,2.5,4.25,4.0,0.528402615902616,0.6666666666666666,1.75,1.5,0.875,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.5865400633016825,0.8740629685157421,0.7841079460269865,24,24,24,0.02164043351715685,1.2083333333333333,0.18277460964960968,-0.01038124234068627,-1.5843749999999999,-0.11407993626743627,0.14495251225490194,3.0,0.528402615902616,0.005667892156862748,-0.16666666666666666,0.034355459355459354,0.5027486256871564,0.8740629685157422,0.672663668165917,0.4037592876516831,17,-0.06744048737079465,17.0,5.0,0.0,2.0,-0.06744048737079465,-0.16666666666666666,0.005667892156862748,0.034355459355459354,0.8740629685157421,0.5865400633016825,0.7841079460269865,-1.5843749999999999,1.2083333333333333,-0.01038124234068627,0.02164043351715685,-0.11407993626743627,0.18277460964960968,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,不思考,16,C16：事件序列｜规整｜逐条评分｜清洗,事件序列,规整,清洗,24,24,1.0,0.8333333333333334,1,0.041666666666666664,2.8333333333333335,2.0,0.1442248774509804,0.1323529411764706,0.44745710784313725,0.4117647058823529,7.5,7.0,3.0833333333333335,2.5,4.416666666666667,4.0,0.5447089947089947,0.6,1.9583333333333333,2.0,1.0,0.1392846200980392,3.1666666666666665,0.49404715654715653,0.5865400633016825,0.7276361819090454,0.7841079460269865,24,24,24,0.01711952359068627,0.8343749999999943,0.18367169867169858,-0.007929304534313722,-1.4593749999999999,-0.08666995041995043,0.1442248774509804,2.8333333333333335,0.5447089947089947,0.004940257352941178,-0.3333333333333333,0.05066183816183815,0.47426286856571714,0.623688155922039,0.519240379810095,0.4213498155841783,17,-0.04984995943829955,17.0,8.0,0.0,2.0,-0.04984995943829955,-0.3333333333333333,0.004940257352941178,0.05066183816183815,0.7276361819090454,0.5865400633016825,0.7841079460269865,-1.4593749999999999,0.8343749999999943,-0.007929304534313722,0.01711952359068627,-0.08666995041995043,0.18367169867169858,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,24,24,1.0,0.75,14,0.5833333333333334,3.3333333333333335,2.5,0.14445465686274508,0.1323529411764706,0.44286151960784315,0.47058823529411764,7.375,8.0,3.2083333333333335,2.5,4.166666666666667,4.0,0.5431184556184556,0.5833333333333333,0.25,0.0,-1.5416666666666667,0.14445465686274508,3.3333333333333335,0.5431184556184556,,,,24,24,24,,,,,,,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.0,0.0,0.0,,,,0.44837476183551145,17,,,,,,,0.0,0.0,0.0,,,,,,,,,,C03_题总相关基线,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,24,24,1.0,0.7083333333333334,13,0.5416666666666666,3.4166666666666665,3.0,0.14514399509803919,0.1438419117647059,0.45235906862745096,0.47058823529411764,7.5,8.0,3.0833333333333335,2.5,4.416666666666667,6.0,0.557296176046176,0.5727272727272728,0.25,0.0,-1.9166666666666667,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.9185407296351824,0.8860569715142429,0.7956021989005497,24,24,24,0.015318627450980388,0.6666666666666666,0.13057412494912493,-0.013601026348039218,-0.4583333333333333,-0.09327199999075,0.14514399509803919,3.4166666666666665,0.557296176046176,0.0006893382352941164,0.08333333333333333,0.014177720427720432,0.9185407296351824,0.8775612193903048,0.7956021989005497,0.4150739622097227,17,-0.03212655411917543,17.0,6.0,1.0,0.0,-0.03212655411917543,0.08333333333333333,0.0006893382352941164,0.014177720427720432,0.8860569715142429,0.9185407296351824,0.7956021989005497,-0.4583333333333333,0.6666666666666666,-0.013601026348039218,0.015318627450980388,-0.09327199999075,0.13057412494912493,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,24,24,1.0,0.625,13,0.5416666666666666,2.9166666666666665,3.0,0.18183210784313728,0.17417279411764708,0.5580575980392157,0.5294117647058824,9.208333333333334,9.0,2.9583333333333335,2.5,6.25,5.0,0.6284213471713471,0.6666666666666666,0.16666666666666666,0.0,1.2083333333333333,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.041979010494752625,0.8860569715142429,0.6314342828585707,24,24,24,0.0646522671568627,0.9583333333333334,0.2790261243386242,0.012318091299019611,-1.8333333333333333,-0.10692959239834239,0.18183210784313728,2.9166666666666665,0.6284213471713471,0.037377450980392156,-0.4166666666666667,0.08530289155289156,0.01199400299850075,0.6086956521739131,0.39030484757621187,0.37974814484855085,17,-0.07696142322169633,17.0,4.0,0.0,1.0,-0.07696142322169633,-0.4166666666666667,0.037377450980392156,0.08530289155289156,0.8860569715142429,0.041979010494752625,0.6314342828585707,-1.8333333333333333,0.9583333333333334,0.012318091299019611,0.0646522671568627,-0.10692959239834239,0.2790261243386242,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,24,24,1.0,0.625,13,0.5416666666666666,3.6666666666666665,2.0,0.19355085784313722,0.18198529411764708,0.5943627450980392,0.5588235294117647,9.791666666666666,9.5,3.7083333333333335,2.0,6.083333333333333,6.0,0.6252007252007251,0.6904761904761905,0.25,0.0,0.7916666666666666,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.041979010494752625,0.8860569715142429,0.6314342828585707,24,24,24,0.09696786917892157,2.7093749999999943,0.23273153351278353,0.01244064031862745,-1.3333333333333333,-0.061550070300070286,0.19355085784313722,3.6666666666666665,0.6252007252007251,0.049096200980392156,0.3333333333333333,0.08208226958226958,0.00849575212393803,0.8860569715142429,0.3473263368315842,0.32564458674181423,17,-0.12790236277758252,17.0,4.0,0.0,0.0,-0.12790236277758252,0.3333333333333333,0.049096200980392156,0.08208226958226958,0.8860569715142429,0.041979010494752625,0.6314342828585707,-1.3333333333333333,2.7093749999999943,0.01244064031862745,0.09696786917892157,-0.061550070300070286,0.23273153351278353,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,24,24,1.0,0.75,15,0.625,3.625,3.0,0.134765625,0.1323529411764706,0.4237132352941176,0.4540441176470588,7.041666666666667,7.5,3.4583333333333335,2.5,3.5833333333333335,4.0,0.4675745550745551,0.5,0.20833333333333334,0.0,-1.875,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.5408295852073963,0.8860569715142429,0.6314342828585707,24,24,24,0.005055147058823528,1.2083333333333333,0.06294981638731635,-0.024624693627450973,-0.7916666666666666,-0.19212121212121214,0.134765625,3.625,0.4675745550745551,-0.009689031862745098,0.2916666666666667,-0.07554390054390055,0.23788105947026486,0.6301849075462269,0.2798600699650175,0.4132665208826718,17,-0.035108240952839646,17.0,7.0,0.0,0.0,-0.035108240952839646,0.2916666666666667,-0.009689031862745098,-0.07554390054390055,0.8860569715142429,0.5408295852073963,0.6314342828585707,-0.7916666666666666,1.2083333333333333,-0.024624693627450973,0.005055147058823528,-0.19212121212121214,0.06294981638731635,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,12,C12：事件序列｜不规整｜逐条评分｜清洗,事件序列,不规整,清洗,24,24,1.0,0.75,17,0.7083333333333334,2.5416666666666665,2.5,0.15077359068627452,0.16681985294117646,0.4578737745098039,0.5,7.625,8.5,2.5416666666666665,2.5,5.083333333333333,6.0,0.6202463046213046,0.6666666666666666,0.041666666666666664,0.0,-0.875,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.5408295852073963,0.6436781609195402,0.6314342828585707,24,24,24,0.01934551164215683,0.0,0.20909019510582005,-0.007162415747549018,-1.625,-0.055285631613756624,0.15077359068627452,2.5416666666666665,0.6202463046213046,0.006318933823529413,-0.7916666666666666,0.07712784900284901,0.38630684657671166,0.09195402298850575,0.2683658170914543,0.47262066497652655,17,0.0242459031410151,17.0,9.0,1.0,0.0,0.0242459031410151,-0.7916666666666666,0.006318933823529413,0.07712784900284901,0.6436781609195402,0.5408295852073963,0.6314342828585707,-1.625,0.0,-0.007162415747549018,0.01934551164215683,-0.055285631613756624,0.20909019510582005,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,15,C15：事件序列｜规整｜逐条评分｜不清洗,事件序列,规整,不清洗,24,24,1.0,0.8333333333333334,15,0.625,3.125,3.0,0.15418198529411764,0.14705882352941177,0.48498774509803927,0.47058823529411764,8.125,8.0,3.125,2.0,5.0,4.0,0.5945579883079883,0.641025641025641,0.375,0.0,0.9583333333333334,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.5408295852073963,0.8860569715142429,0.6314342828585707,24,24,24,0.032591337316176465,1.0416666666666667,0.2059228502978503,-0.011607689950980394,-1.5,-0.1128624037999038,0.15418198529411764,3.125,0.5945579883079883,0.00972732843137255,-0.20833333333333334,0.0514395326895327,0.37681159420289856,0.8060969515242379,0.5412293853073463,0.3818692920844006,17,-0.06443999375944985,17.0,5.0,0.0,0.0,-0.06443999375944985,-0.20833333333333334,0.00972732843137255,0.0514395326895327,0.8860569715142429,0.5408295852073963,0.6314342828585707,-1.5,1.0416666666666667,-0.011607689950980394,0.032591337316176465,-0.1128624037999038,0.2059228502978503,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH共同24人验证,探索性（共同24人验证队列）,Qwen3.7-Max,思考,16,C16：事件序列｜规整｜逐条评分｜清洗,事件序列,规整,清洗,24,24,1.0,0.8333333333333334,15,0.625,2.875,2.0,0.14793964460784315,0.15441176470588236,0.4600183823529412,0.47058823529411764,7.708333333333333,8.0,3.0416666666666665,2.0,4.666666666666667,4.0,0.6004238816738817,0.6666666666666666,0.375,0.0,1.2083333333333333,0.14445465686274508,3.3333333333333335,0.5431184556184556,0.9185407296351824,0.8860569715142429,0.6314342828585707,24,24,24,0.027844477634803907,0.7916666666666666,0.21961099086099078,-0.019570503982843133,-1.6666666666666667,-0.10647952163577165,0.14793964460784315,2.875,0.6004238816738817,0.0034849877450980394,-0.4583333333333333,0.057305426055426045,0.7906046976511744,0.5317341329335332,0.5017491254372813,0.39946206464716005,17,-0.046847221196690374,17.0,5.0,0.0,0.0,-0.046847221196690374,-0.4583333333333333,0.0034849877450980394,0.057305426055426045,0.8860569715142429,0.9185407296351824,0.6314342828585707,-1.6666666666666667,0.7916666666666666,-0.019570503982843133,0.027844477634803907,-0.10647952163577165,0.21961099086099078,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,99,99,1.0,0.6868686868686869,49,0.494949494949495,3.7474747474747474,4.0,0.15366904337492573,0.15625,0.46609477124183,0.47058823529411764,7.717171717171717,8.0,3.6161616161616164,3.0,4.101010101010101,4.0,0.5317435090162362,0.5,0.3434343434343434,0.0,-1.0707070707070707,0.15366904337492573,3.7474747474747474,0.5317435090162362,,,,99,99,99,,,,,,,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.0,0.0,0.0,,,,0.37984789292856647,17,,,,,,,0.0,0.0,0.0,,,,,,,,,,C03_题总相关基线,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,99,99,1.0,0.696969696969697,47,0.47474747474747475,4.05050505050505,3.0,0.15924873737373735,0.14705882352941177,0.47593582887700536,0.47058823529411764,7.878787878787879,8.0,3.898989898989899,3.0,3.9797979797979797,4.0,0.524497051769779,0.5714285714285714,0.5050505050505051,0.0,0.12121212121212122,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.34632683658170915,0.6710811261036148,0.9346160253206731,99,99,99,0.016369578134284007,0.9494949494949495,0.051022737083343137,-0.0050414531342840175,-0.2828282828282828,-0.0663889337374186,0.15924873737373735,4.05050505050505,0.524497051769779,0.0055796939988116455,0.30303030303030304,-0.0072464572464572465,0.3328335832083958,0.4002998500749625,0.8010994502748626,0.3353624860581936,17,-0.04535513918157664,17.0,4.0,0.0,0.0,-0.04535513918157664,0.30303030303030304,0.0055796939988116455,-0.0072464572464572465,0.6710811261036148,0.34632683658170915,0.9346160253206731,-0.2828282828282828,0.9494949494949495,-0.0050414531342840175,0.016369578134284007,-0.0663889337374186,0.051022737083343137,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,99,99,1.0,0.7070707070707071,51,0.5151515151515151,3.9696969696969697,3.0,0.17051024955436722,0.16176470588235295,0.5096553773024362,0.5294117647058824,8.454545454545455,9.0,4.01010101010101,3.0,4.444444444444445,4.0,0.533494087281966,0.5,0.35353535353535354,0.0,1.3434343434343434,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.010494752623688156,0.6710811261036148,0.9615192403798101,99,99,99,0.027834410279263217,0.898989898989899,0.07406989194867981,0.005374749331550802,-0.45454545454545453,-0.07412799882496852,0.17051024955436722,3.9696969696969697,0.533494087281966,0.016841206179441476,0.2222222222222222,0.0017505782657297787,0.0029985007496251873,0.5752123938030984,0.9615192403798101,0.37342611471919335,17,-0.00673958682532584,17.0,6.0,0.0,0.0,-0.00673958682532584,0.2222222222222222,0.016841206179441476,0.0017505782657297787,0.6710811261036148,0.010494752623688156,0.9615192403798101,-0.45454545454545453,0.898989898989899,0.005374749331550802,0.027834410279263217,-0.07412799882496852,0.07406989194867981,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
