量表,队列,模型,思考模式,条件编号,刺激条件,输入范围,规整状态,清洗状态,条目编号,条目名称,相关方法,总记录数n_total,符合主分析资格n_eligible,实际使用n_used,未使用n_missing或无效,AI预测9排除n_sentinel9,AI预测不同取值数,总分一致样本数（仅敏感性使用）,普通相关系数,普通95%CI下限,普通95%CI上限,普通解析P值（复现参照）,普通置换P值,校正相关系数,校正95%CI下限,校正95%CI上限,校正解析P值（复现参照）,校正置换P值,校正减普通相关变化,相关变化95%CI下限,相关变化95%CI上限,相对相关保留比例,可估计性代码,可估计性,校正总分规则,普通FDR校正q值,校正FDR校正q值,普通FDR结论,校正FDR结论,校正关联类型 
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,15,疑病,Spearman秩相关,24,24,24,0,0,3,14,0.2724508867106418,-0.18031673707236281,0.6202100136995212,0.1977428825310373,0.1994800519948005,0.1406520171085477,-0.3188526784479062,0.5378025945871511,0.5121212432556258,0.5115488451154885,-0.13179886960209414,-0.2947218042028161,-0.01527795410802178,0.5162472356271978,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.22990921246858362,0.5749639912041854,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,16,体重减轻,Spearman秩相关,24,24,24,0,0,3,14,0.3628783939953355,-0.01632495501497169,0.6725811271130476,0.08136818608066952,0.0882911708829117,0.3372402768309206,-0.0722008197508562,0.6646682929302065,0.1070591064063211,0.10768923107689231,-0.025638117164414886,-0.09559528904468548,0.0014101882739849093,0.9293479094135749,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.11657863339879604,0.17645464369225727,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,17,自知力,Spearman秩相关,24,24,24,0,0,2,14,0.2166150398905583,-0.276524567859888,0.6222264055041619,0.3093063575315963,0.31326867313268675,0.18640805093377297,-0.34963900213449667,0.6189063307236096,0.38313234030148,0.40155984401559847,-0.030206988956785336,-0.11510701598476276,0.02817237210515792,0.86054990008059,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.3381312662384555,0.4667704169753965,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,1,抑郁情绪,Spearman秩相关,24,24,24,0,0,4,13,0.7324597864974268,0.46681288636902496,0.8829873586829636,4.710529907785812e-05,9.999000099990002e-05,0.598973732828575,0.19276765518601893,0.8358536837846473,0.0019835965321249433,0.0021997800219978004,-0.1334860536688518,-0.316090884017938,-0.0113433979980638,0.8177564746493824,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0011332200113322,0.0142167601421676,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,2,有罪感,Spearman秩相关,24,24,24,0,0,4,13,0.2921648076667285,-0.11189611008303167,0.617049464723374,0.16594624022978355,0.16368363163683633,0.20683382973684766,-0.19640844517656975,0.5733340569245646,0.33218468104358684,0.32966703329667035,-0.08533097792988081,-0.21539432154294777,0.031949011304539116,0.7079354676172442,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.1964645640699088,0.3932869870907646,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,3,自杀,Spearman秩相关,24,24,24,0,0,5,13,0.5307628514463725,0.21005740461609246,0.7496538245995955,0.007621138101003454,0.0093990600939906,0.32358763208848484,-0.07675286735396443,0.6459970254564205,0.12296133058338207,0.12468753124687532,-0.20717521935788763,-0.4021721015628534,-0.05516177954489579,0.6096651851324596,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.020505885919344574,0.1926989119269891,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,4,入睡困难,Spearman秩相关,24,24,24,0,0,3,13,0.6018687770062361,0.20596636162042423,0.865746139575528,0.0018610549720120067,0.0021997800219978004,0.5819256640999266,0.2052629922976485,0.8692335185652593,0.002853672717460029,0.0028997100289971,-0.019943112906309457,-0.06670785141802715,0.0,0.9668646826879627,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.006799320067993201,0.01621376323906071,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,5,睡眠不深,Spearman秩相关,24,24,24,0,0,3,13,0.24773576792013596,-0.18002946121603475,0.6449183545907545,0.2431422341105851,0.24567543245675433,0.09430027824513931,-0.3794658938284226,0.5373653446190284,0.6611745161761794,0.6611338866113389,-0.15343548967499665,-0.3307327632852231,-0.02486810585074246,0.3806486202490528,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.27164112857006983,0.7079858943239534,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,6,早醒,Spearman秩相关,24,24,24,0,0,3,13,0.39521951974416447,-0.04567764542541745,0.7044452744447166,0.05594471847978995,0.057894210578942104,0.36795385534744807,-0.05631509345437804,0.6860208010650226,0.07688844264259649,0.07649235076492351,-0.027265664396716405,-0.1502363751809285,0.05934704544992963,0.9310113417111429,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.08517043032538853,0.1387061293870613,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,7,工作和活动,Spearman秩相关,24,24,24,0,0,5,13,0.7362363488858389,0.4916753227238992,0.8836922571352467,4.107926221144537e-05,0.00039996000399960006,0.5764784614442297,0.2179144394674787,0.8354490940157727,0.003192232355267145,0.0037996200379962005,-0.15975788744160924,-0.41273759463004095,-0.005484413312090514,0.7830073349633253,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0027197280271972803,0.017818907764395975,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,8,迟滞,Spearman秩相关,24,24,24,0,0,3,13,0.6192464730598075,0.289303044160525,0.8011970907710249,0.0012527912307066932,0.0011998800119988001,0.566522439351547,0.1706445176455423,0.8068098944318649,0.0038991425296995646,0.004999500049995001,-0.05272403370826051,-0.2463244062365735,0.05619236221537448,0.9148577569642963,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.004944960049449601,0.019998000199980003,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,9,激越,Spearman秩相关,24,24,24,0,0,3,13,0.3891810522634817,0.045684141475803235,0.6621838030495345,0.06015006895835783,0.05679432056794321,0.41150793600309915,0.054602275199853695,0.6866165290990269,0.04573104259538579,0.047795220477952205,0.022326883739617442,-0.03973883454756035,0.1070179539666274,1.057368886819551,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.08487942414549754,0.09701716395524626,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,10,精神性焦虑,Spearman秩相关,24,24,24,0,0,4,13,0.7268072128241976,0.42690794364641094,0.8743160504876698,5.757696141939598e-05,0.00029997000299970003,0.6821957162730286,0.4016266107990964,0.8475303624626541,0.00024065729937832082,0.0004999500049995,-0.04461149655116903,-0.136845801402251,0.021238986299341872,0.9386199039249769,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0022664400226644005,0.0084991500849915,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,11,躯体性焦虑,Spearman秩相关,24,24,24,0,0,4,13,0.6443836615300969,0.3234312279316708,0.8457475335505686,0.0006772729301689508,0.0008999100089991,0.5167304840438047,0.1161599227513781,0.8073589092728569,0.009726983174192022,0.0096990300969903,-0.12765317748629212,-0.31766562167313667,-0.00245282072354869,0.8018987986393415,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00407959204079592,0.02931262429312624,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,12,胃肠道症状,Spearman秩相关,24,24,24,0,0,3,13,0.4250116153791958,0.04891983950368511,0.7141214475370735,0.03842395933748654,0.043195680431956804,0.2578723037723615,-0.1834388081351498,0.6586641588820742,0.2237649370604399,0.22367763223677634,-0.16713931160683432,-0.3670515285246885,-0.035189366703427885,0.6067417793800471,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0695930406959304,0.2953413396524425,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,13,全身症状,Spearman秩相关,24,24,24,0,0,3,13,0.71262935188771,0.42206871853129224,0.8907850650310934,9.331341965161147e-05,0.0004999500049995,0.5815148720189864,0.21743353621268655,0.8424728567792109,0.0028780960970899196,0.0030996900309969004,-0.1311144798687236,-0.2990388320025122,-0.01574304925410019,0.8160130795603497,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.003090600030906,0.01621376323906071,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,14,性症状,Spearman秩相关,24,17,17,7,7,3,13,0.6604405815715751,0.1822204907365214,0.8899469827130435,0.003905256366640874,0.004999500049995001,0.6061032181989394,0.08944132286633844,0.8848876514282807,0.009907087799911401,0.012398760123987601,-0.05433736337263573,-0.19704570952588196,0.0,0.917725583665172,not_estimable,不可估计,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.012141642978559287,0.034129920341299205,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,15,疑病,Spearman秩相关,24,24,24,0,0,3,13,0.2638931193612662,-0.1791415544542291,0.6343244989606232,0.21275567540050458,0.20857914208579142,0.1263742023931325,-0.34811694461638354,0.5596138794089027,0.5562492728465844,0.5505449455054494,-0.1375189169681337,-0.31047560567830845,-0.015185561983866874,0.4788840372155663,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.23837616238376164,0.6120493641692741,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,16,体重减轻,Spearman秩相关,24,24,24,0,0,3,13,0.30894354350626096,-0.11032731574929877,0.6390563266995318,0.14185325456434036,0.13738626137386262,0.2846487902733121,-0.1141209969283391,0.6230811234936414,0.17761615818995163,0.17448255174482552,-0.024294753232948885,-0.09336334733263624,0.0018441244990384806,0.9213618353786489,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.1714177206132598,0.2524428408223008,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,17,自知力,Spearman秩相关,24,24,24,0,0,2,13,0.29423194619643894,-0.1965659638697553,0.6758552182793698,0.16283297890323464,0.16468353164683533,0.27273394144642393,-0.22822853753909922,0.6921933252920078,0.19725897772941603,0.19808019198080193,-0.02149800475001501,-0.1117520971045282,0.05195951823459342,0.9269351780868069,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.1964645640699088,0.28061360530613605,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,1,抑郁情绪,Spearman秩相关,24,24,24,0,0,4,13,0.6582478811242021,0.38579493734942605,0.8443928379241671,0.00047110691867278357,0.0005999400059994001,0.5656485455294815,0.2460042174384168,0.8019535917045801,0.003967043505931188,0.004899510048995101,-0.09259933559472056,-0.25174775140180466,0.023930103291145977,0.8593245215820933,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0031381477236891698,0.019998000199980003,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,2,有罪感,Spearman秩相关,24,24,24,0,0,4,13,0.4652316541390919,0.07939618318866876,0.7357878310150745,0.021973050086096315,0.0231976802319768,0.2797480105546372,-0.1295365904589759,0.6286887073338958,0.18552449040751062,0.1917808219178082,-0.18548364358445468,-0.37457662058164454,-0.04743248180227778,0.6013090641313069,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.04443499312040627,0.2745493871665465,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,3,自杀,Spearman秩相关,24,24,24,0,0,5,13,0.4323448731437435,0.04493335298245856,0.7336029608759157,0.03486158466942763,0.036196380361963806,0.2956241287783271,-0.12707281139373613,0.6540423456985507,0.16075947206995905,0.16058394160583941,-0.13672074436541637,-0.33781060917604394,-0.014142036045993671,0.6837692479818993,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.06204379562043795,0.23497865267236714,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,4,入睡困难,Spearman秩相关,24,24,24,0,0,3,13,0.2672714889600573,-0.22014048596716287,0.6637652172998529,0.20674031041924282,0.21107889211078892,0.23632627577839802,-0.22764432147247957,0.660312383593364,0.26622718716145655,0.26777322267773224,-0.030945213181659298,-0.09045476059901077,0.0,0.8842180537023763,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.23922274439222743,0.33106507531065077,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,5,睡眠不深,Spearman秩相关,24,24,24,0,0,3,13,0.12259664424851624,-0.31967865361092296,0.544929068611024,0.5682055904545337,0.5717428257174283,-0.024508505927591445,-0.4596394331427373,0.4004118708299168,0.9094964207964389,0.911008899110089,-0.14710515017610767,-0.3034388624462541,-0.033635619504688304,-0.19991171926296886,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.5846392804328591,0.9246060468580007,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,6,早醒,Spearman秩相关,24,24,24,0,0,3,13,0.41327962098863513,-0.011058167636342457,0.7452948631149192,0.044714723864348334,0.0456954304569543,0.4248274503773164,-0.003447580045335247,0.7463097002719838,0.03851698754341289,0.0410958904109589,0.011547829388681263,-0.08344824143267626,0.10922257648764769,1.02794192793987,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.07143193726604351,0.08598524762908323,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,7,工作和活动,Spearman秩相关,24,24,24,0,0,5,13,0.5647586178293406,0.22192969066192827,0.7900852557877704,0.004037212250138709,0.0036996300369963003,0.41313345155634135,0.005104639389812162,0.7461566865237313,0.04479789709454158,0.046495350464953504,-0.1516251662729992,-0.3904194237169395,0.02956994690641567,0.7315221733919296,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.009493390283613148,0.09580860095808601,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,8,迟滞,Spearman秩相关,24,24,24,0,0,4,13,0.6291590514767149,0.2960783554689818,0.818303366125784,0.0009891862140463251,0.0014998500149985001,0.5690782827811773,0.15529093318729534,0.8240348613880603,0.003706154591063913,0.004199580041995801,-0.06008076869553758,-0.25501124432733613,0.05227139183365851,0.9045062316841497,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0053678842642051585,0.01827317268273173,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,9,激越,Spearman秩相关,24,24,24,0,0,3,13,0.6285007001502112,0.2916955429567235,0.8379908461359353,0.0010050777483551797,0.0016998300169983002,0.5954398498575795,0.22751100011421968,0.8152912690017713,0.0021424387881501935,0.0030996900309969004,-0.03306085029263173,-0.09495377977402761,-0.00012449630015388434,0.9473972737266161,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.005927612366968432,0.01621376323906071,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,10,精神性焦虑,Spearman秩相关,24,24,24,0,0,4,13,0.6715163624180269,0.36647480480315464,0.8559462355121656,0.00032710693284859104,0.0007999200079992001,0.6289204744025444,0.3160336540909259,0.848950131551548,0.0009949199470166408,0.0013998600139986002,-0.04259588801548253,-0.14139114098752492,0.023196089870488868,0.9365676096676165,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0037513490030307312,0.011898810118988102,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,11,躯体性焦虑,Spearman秩相关,24,24,24,0,0,4,13,0.6253906797566422,0.25157612625785886,0.8560883114221228,0.0010831494789514478,0.0013998600139986002,0.5971539351079551,0.21881420400970306,0.8427254325881427,0.00206409172997747,0.0035996400359964,-0.028236744648687084,-0.16715553064643018,0.10277186891657845,0.954849431623006,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0053678842642051585,0.01748396588912537,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,12,胃肠道症状,Spearman秩相关,24,24,24,0,0,3,13,0.4381627504422291,0.04762867240037451,0.7300503708943635,0.03222615684546835,0.035896410358964105,0.3484685993953185,-0.04440194736443503,0.6746563738370969,0.09516011230580579,0.0923907609239076,-0.08969415104691059,-0.216606161719584,-0.010854571809582292,0.7952948968017385,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.06204379562043795,0.1590524491854612,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,13,全身症状,Spearman秩相关,24,24,24,0,0,3,13,0.607494979826163,0.2744011998409959,0.8520073890511011,0.0016412895776633967,0.0021997800219978004,0.4835022014547524,0.08763009103567167,0.7968030515610546,0.016682383367050517,0.0183981601839816,-0.12399277837141054,-0.3224136864737524,-0.012706173788751026,0.7958949744623544,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.006799320067993201,0.04633610713002773,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,14,性症状,Spearman秩相关,24,15,15,9,9,3,13,0.8018013812103165,0.47866129468203333,0.9404032250094678,0.00032422809883833387,0.0011998800119988001,0.7677570978018731,0.4025614176651277,0.9258454492091635,0.0008314374056310823,0.0013998600139986002,-0.034044283408443454,-0.13551611121946136,0.0,0.9575402534764237,not_estimable,不可估计,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.004944960049449601,0.011898810118988102,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,15,疑病,Spearman秩相关,24,24,24,0,0,4,13,0.03907016911039846,-0.45246038673064287,0.4977576015965122,0.8561675405728367,0.8522147785221478,-0.07366881762588193,-0.5584508680582349,0.39296581688119975,0.7322748313633167,0.7256274372562743,-0.11273898673628038,-0.28508717283171536,-0.00804047527757035,-1.8855515423473068,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.8522147785221478,0.7476161474761615,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,16,体重减轻,Spearman秩相关,24,24,24,0,0,3,13,0.2877812036972071,-0.12292591937953111,0.6053506614681803,0.1726854507624873,0.1738826117388261,0.258888758412039,-0.14471832246193736,0.5920335835528179,0.22188025898252298,0.22667733226677333,-0.0288924452851681,-0.1058893510617507,0.0,0.8996027366833601,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.20386237238345128,0.29642420373347284,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,17,自知力,Spearman秩相关,24,24,24,0,0,2,13,0.13023490600468626,-0.39351400354263116,0.6025595522413746,0.5441490952863136,0.5505449455054494,0.08937872419109688,-0.4408118590660083,0.5799999595785057,0.6779057053155201,0.6891310868913109,-0.04085618181358938,-0.1205037652661726,0.00016094911472374588,0.6862885453142704,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.5715581113644361,0.7322017798220178,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,1,抑郁情绪,Spearman秩相关,24,24,24,0,0,4,13,0.5436562613397639,0.09272644759171297,0.8895820770037806,0.006035175479951683,0.0081991800819918,0.4016567419096238,-0.06543631209077053,0.7898237793307568,0.051716136757987585,0.04989501049895011,-0.14199951943014005,-0.3441982037059552,-0.022538659985234924,0.7388064305923704,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.01858480818584808,0.09979002099790021,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,2,有罪感,Spearman秩相关,24,24,24,0,0,4,13,0.4122236652727775,0.025805079556816872,0.7204340892804878,0.04531831279029276,0.0448955104489551,0.30413209801648816,-0.14373762387318545,0.6762439388248627,0.1484899085749555,0.14628537146285372,-0.10809156725628932,-0.28169856594313736,-0.0030153219390176888,0.7377841779540659,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.07099755140764993,0.22105345021053452,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,3,自杀,Spearman秩相关,24,24,24,0,0,5,13,0.2776984471621138,-0.14314316110930206,0.6502755260725762,0.1889025331668644,0.18388161183881613,0.1436247066672777,-0.2662376640274866,0.5564160468896937,0.5031526340642387,0.5055494450554945,-0.13407374049483609,-0.28940831287394797,-0.02589005828878151,0.5171966503054768,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.21374272829127344,0.5729560377295605,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,4,入睡困难,Spearman秩相关,24,24,24,0,0,3,13,0.35065230859121155,-0.13791052410866006,0.7289014544932793,0.0929652437704107,0.0908909109089091,0.3221757018578064,-0.16363916362906172,0.7208179740679101,0.12469868233024912,0.12188781121887811,-0.02847660673340513,-0.09199126969128761,0.0,0.9187896214121236,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.1188573450347273,0.19053726811226923,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,5,睡眠不深,Spearman秩相关,24,24,24,0,0,3,13,0.18170536200597506,-0.22773706383030615,0.5685384235455504,0.3954601499724386,0.39816018398160186,0.046278368964564706,-0.3818305015558548,0.47108259033107375,0.8299790532006016,0.8291170882911709,-0.13542699304141037,-0.28888449087948825,-0.028123650554616398,0.25468906615448655,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.423045195480452,0.8478189775007462,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,6,早醒,Spearman秩相关,24,24,24,0,0,3,13,0.45226847193966546,0.05493440105059582,0.7434470584346177,0.026491707750088904,0.024697530246975304,0.4532543420149537,0.0343137327791579,0.7533519434426149,0.026123791181433063,0.028597140285971403,0.00098587007528822,-0.10429374495283601,0.09439871902380165,1.0021798337413619,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.04665089046650891,0.06272921094987276,FDR显著,FDR不显著,not_estimable
